"조사기준연도","행정구역시도코드","대표자성별코드","자본금출자금","자본금중외국자본비율","기업상태변동코드","상호출자제한_기업집단_대상여부","주식시장상장형태코드","주사업_산업대분류코드","주사업산업중분류코드","상용근로_남여합계종사자수","상용근로_남자종사자수","상용근로_여자종사자수","상용근로_본사본점_남여합계종사자수","상용근로_본사본점_남자종사자수","상용근로_본사본점_여자종사자수","상용근로_본사본점_기능직_남여합계종사자수","상용근로_본사본점_기능직_남자종사자수","상용근로_본사본점_기능직_여자종사자수","상용근로_본사본점_현업제조부문_남여합계종사자수","상용근로_본사본점_현업제조부문_남자종사자수","상용근로_본사본점_현업제조부문_여자종사자수","상용근로_본사본점_현업비제조부문_남여합계종사자수","상용근로_본사본점_현업비제조부문_남자종사자수","상용근로_본사본점_현업비제조부문_여자종사자수","상용근로_본사본점이외_남여합계종사자수","상용근로_본사본점이외_남자종사자수","상용근로_본사본점이외_여자종사자수","상용근로_본사본점이외_국내_남여합계종사자수","상용근로_본사본점이외_국내_남자종사자수","상용근로_본사본점이외_국내_여자종사자수","상용근로_본사본점이외_국내_제조업_남여합계종사자수","상용근로_본사본점이외_국내_제조업_남자종사자수","상용근로_본사본점이외_국내_제조업_여자종사자수","상용근로_본사본점이외_국내_도소매업_남여합계종사자수","상용근로_본사본점이외_국내_도소매업_남자종사자수","상용근로_본사본점이외_국내_도소매업_여자종사자수","상용근로_본사본점이외_국내_숙박음식업_남여합계종사자수","상용근로_본사본점이외_국내_숙박음식업_남자종사자수","상용근로_본사본점이외_국내_숙박음식업_여자종사자수","상용근로_본사본점이외_국내_건설업_남여합계종사자수","상용근로_본사본점이외_국내_건설업_남자종사자수","상용근로_본사본점이외_국내_건설업_여자종사자수","상용근로_본사본점이외_국내_운수업_남여합계종사자수","상용근로_본사본점이외_국내_운수업_남자종사자수","상용근로_본사본점이외_국내_운수업_여자종사자수","상용근로_본사본점이외_국내_금융보험업_남여합계종사자수","상용근로_본사본점이외_국내_금융보험업_남자종사자수","상용근로_본사본점이외_국내_금융보험업_여자종사자수","상용근로_본사본점이외_국내_연구개발업_남여합계종사자수","상용근로_본사본점이외_국내_연구개발업_남자종사자수","상용근로_본사본점이외_국내_연구개발업_여자종사자수","상용근로_본사본점이외_국내_기타산업_남여합계종사자수","상용근로_본사본점이외_국내_기타산업_남자종사자수","상용근로_본사본점이외_국내_기타산업_여자종사자수","상용근로_본사본점이외_국외_남여합계종사자수","상용근로_본사본점이외_국외_남자종사자수","상용근로_본사본점이외_국외_여자종사자수","임시일용근로_남여합계종사자수","임시일용근로_남자종사자수","임시일용근로_여자종사자수","임시일용근로_기타_남여합계종사자수","임시일용근로_기타_남자종사자수","임시일용근로_기타_여자종사자수","유형자산_연간증가합계금액","유형자산_토지_연간증가금액","유형자산_건물_연간증가금액","유형자산_구축물_연간증가금액","유형자산_기계장치_연간증가금액","유형자산_선박항공기_연간증가금액","유형자산_차량운반구_연간증가금액","유형자산_건설중인자산_연간증가금액","유형자산_기타_연간증가금액","무형자산_취득_연간증가금액","유형자산_연간감소합계금액","유형자산_토지_연간감소금액","유형자산_건물_연간감소금액","유형자산_구축물_연간감소금액","유형자산_기계장치_연간감소금액","유형자산_선박항공기_연간감소금액","유형자산_차량운반구_연간감소금액","유형자산_건설중인자산_연간감소금액","유형자산_기타_연간감소금액","무형자산_연간감소합계금액","재무구조_자산_총액","재무구조_당좌자산","재무구조_재고자산","재무구조_투자자산","재무구조_유형자산","재무구조_유형자산_토지_연말잔액","재무구조_유형자산_건물_연말잔액","재무구조_유형자산_구축물_연말잔액","재무구조_유형자산_기계장치_연말잔액","재무구조_유형자산_선박항공기_연말잔액","재무구조_유형자산_차량운반구_연말잔액","재무구조_유형자산_건설중인자산_연말잔액","재무구조_유형자산_기타_연말잔액","재무구조_무형자산","재무구조_부채_총액","재무구조_유동부채","재무구조_비유동부채","재무구조_자본총액","재무구조_자본잉여금","경영실적_매출금액영업수익","경영실적_영업비용_매출원가금융보험관련비","경영실적_영업비용_판매비및일반관리비","경영실적_영업외수익금액","경영실적_영업외비","경영실적_법인세차감전순이익"
"2021","경기도","남",300,0,"변동없음","아니오","비상장","제조업(10~34)","전기장비 제조업",76,44,32,65,36,29,27,18,9,38,18,20,0,0,0,11,8,3,9,8,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,247,0,0,0,95,0,0,0,152,30,0,0,0,0,0,0,0,0,0,0,14616,4522,2801,53,7020,3976,2267,0,325,0,22,0,430,46,8495,5935,2560,6121,0,19085,16265,2567,230,197,286
"2021","충청남도","남",3518,0,"변동없음","아니오","코스닥","제조업(10~34)","기타 기계 및 장비 제조업",155,138,17,149,132,17,30,20,10,108,104,4,11,8,3,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1104,431,186,0,0,0,358,0,129,912,97,0,0,0,0,0,55,0,42,0,186145,127545,22497,13090,12248,8333,2882,144,40,0,447,0,402,3087,56918,39254,17664,129227,20280,125068,76117,13130,5118,579,40360
"2021","충청남도","남",400,0,"변동없음","아니오","비상장","제조업(10~34)","1차 금속 제조업",59,55,4,59,55,4,16,14,2,43,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5657,77,0,281,228,0,136,4913,22,0,723,0,0,0,0,0,0,723,0,0,43183,21986,2335,2327,16438,6784,3444,665,213,0,232,5078,22,0,1481,1481,0,41702,0,21267,18158,1960,419,115,1453
"2021","충청북도","남",12350,100,"변동없음","아니오","비상장","제조업(10~34)","전기장비 제조업",599,536,63,599,536,63,113,94,19,486,442,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228486,0,33894,994,131709,0,295,58778,2816,528,164110,0,0,0,0,0,0,163896,214,0,630018,189631,24263,130,394104,0,77575,1111,283572,0,417,26080,5349,4848,224260,114779,109481,405758,451548,185499,135226,9417,14880,66623,-10887
"2021","경기도","남",1200,49,"변동없음","아니오","비상장","제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외",86,74,12,29,22,7,29,22,7,0,0,0,0,0,0,57,52,5,57,52,5,57,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1416,19,0,8,175,0,0,1155,59,0,162,21,10,0,0,0,1,130,0,0,39835,22850,4686,884,10968,3052,3003,2741,591,0,33,1397,151,61,17737,15146,2591,22098,1321,42703,36288,4820,585,218,1962
"2021","경기도","남",4300,0,"변동없음","아니오","비상장","건설업(41~42)","종합 건설업",73,66,7,73,66,7,73,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,6,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,320671,92728,158223,7110,35,0,0,0,0,0,0,0,35,0,155461,60733,94728,165210,0,179199,148518,9355,6781,4665,23442
"2021","경상북도","남",500,0,"변동없음","아니오","비상장","제조업(10~34)","1차 금속 제조업",55,54,1,37,36,1,10,9,1,27,27,0,0,0,0,18,18,0,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,272,0,70,0,0,5,908,668,100,0,136,0,0,0,4,0,10770,3697,2806,867,3365,873,1016,204,1050,0,154,0,68,7,3479,1526,1953,7291,0,13297,10716,1916,483,115,1033
"2021","인천광역시","남",1283,0,"변동없음","아니오","비상장","제조업(10~34)","1차 금속 제조업",105,102,3,85,82,3,24,21,3,61,61,0,0,0,0,20,20,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,4501,789,0,798,0,92,1473,108,0,15,0,0,0,0,0,12,0,3,0,74276,19360,18669,4783,29256,20081,4409,330,2700,0,113,1473,150,0,46502,34782,11720,27774,0,81106,71224,5240,500,726,4416
"2021","인천광역시","남",1500,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","자동차 및 부품 판매업",36,21,15,18,16,2,2,1,1,0,0,0,16,15,1,18,5,13,18,5,13,0,0,0,18,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,14325,3920,3459,1230,5716,1846,3785,0,0,0,0,0,85,0,6523,3947,2576,7802,0,46288,40479,3469,60,57,2343
"2021","경기도","여",3940,0,"변동없음","아니오","비상장","보건업 및 사회복지 서비스업(86~87)","사회복지 서비스업",88,2,86,88,2,86,88,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6800,532,0,954,5313,3607,1678,0,0,0,0,0,28,1,1833,1658,175,4967,0,4198,0,4017,39,31,189
"2021","경기도","남",1890,6,"변동없음","아니오","비상장","정보통신업(58~63)","출판업",377,283,94,126,95,31,14,7,7,0,0,0,112,88,24,251,188,63,251,188,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,188,63,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,211,9,49,0,0,0,0,0,0,0,49,0,9079,5422,0,100,436,0,0,0,0,0,0,0,436,18,1297,1266,31,7782,31249,773,0,9381,143,56,-8521
"2021","서울특별시","남",6172,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",68,46,22,51,33,18,51,33,18,0,0,0,0,0,0,17,13,4,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,328,0,40,0,0,0,0,0,40,0,0,0,65623,37295,6807,9272,4401,3287,665,0,0,0,31,0,418,0,36948,35804,1144,28675,2861,76539,62803,7313,387,3088,3722
"2021","광주광역시","남",3000,0,"변동없음","아니오","비상장","제조업(10~34)","전기장비 제조업",339,246,93,339,246,93,53,42,11,286,204,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11992,0,679,0,5940,0,0,2135,3238,0,736,0,65,0,438,0,0,0,233,0,151241,40728,9633,24,100185,71738,10924,3083,7836,0,12,2313,4279,88,130284,52562,77722,20957,0,163940,168679,6787,4693,9560,-16393
"2021","서울특별시","남",6800,100,"변동없음","아니오","비상장","도매 및 소매업(45~47)","소매업; 자동차 제외",17,2,15,6,0,6,2,0,2,0,0,0,4,0,4,11,2,9,11,2,9,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8074,4184,2849,0,17,0,0,0,0,0,0,0,17,14,2413,2246,167,5661,0,14031,9511,6024,2035,1074,-543
"2021","충청북도","남",18542,7,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",191,131,60,190,130,60,100,80,20,90,50,40,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11241,0,0,0,2956,0,0,5441,2844,758,5467,0,0,0,0,0,0,5100,367,0,74513,14644,6300,13443,32549,2937,6382,146,11916,0,4,2331,8833,4379,62736,53379,9357,11777,0,120704,108564,8736,2381,1192,4593
"2021","경기도","남",849,0,"변동없음","아니오","비상장","제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외",82,72,10,79,69,10,42,33,9,37,36,1,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939,3262,0,0,455,0,11,0,211,127,22,0,0,0,0,0,22,0,0,26,22705,8895,949,541,12061,6476,4534,0,787,0,20,0,244,125,10079,7872,2207,12626,151,27228,13703,4413,286,150,9248
"2021","경기도","남",25880,2,"변동없음","아니오","비상장","제조업(10~34)","식료품 제조업",330,260,70,17,17,0,1,1,0,0,0,0,16,16,0,313,243,70,313,243,70,137,95,42,176,148,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,0,0,0,21003,13918,403,165,742,0,26,5465,284,52,4124,110,149,0,1,0,62,3794,8,0,173224,36104,28127,30141,73545,35553,18917,4761,10773,0,6,2651,884,1230,70310,50564,19746,102914,10997,162487,97793,61936,6007,3882,4883
"2021","충청북도","남",6092,0,"변동없음","아니오","코스닥","전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업",187,163,24,187,163,24,26,19,7,0,0,0,161,144,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232860,2679,0,0,88241,0,0,140873,1067,337,92967,0,0,0,645,0,0,92322,0,0,417541,90880,2083,0,312288,2679,0,0,232738,0,0,70120,6751,1533,216542,96461,120081,200999,165745,114207,82136,5152,3763,4158,26524
"2021","충청북도","남",14946,0,"변동없음","아니오","코스닥","제조업(10~34)","자동차 및 트레일러 제조업",141,127,14,140,126,14,76,63,13,64,63,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,998,319,1029,981,0,81,1729,422,366,24647,283,643,0,18730,0,179,3519,1293,708,201747,36193,31918,18530,106031,44149,14857,4574,41321,0,75,201,854,731,109409,91197,18212,92338,35800,138455,124794,17660,5521,17133,-15611
"2021","서울특별시","남",3100,0,"변동없음","아니오","비상장","제조업(10~34)","전기장비 제조업",84,75,9,84,75,9,42,37,5,12,11,1,30,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,66,0,42,0,166,45,80,0,0,0,0,0,0,80,0,0,25147,12805,1484,5930,3520,1188,2001,0,67,0,58,0,206,49,13426,13388,38,11721,0,51237,40584,3652,266,3503,3764
"2021","인천광역시","남",450,0,"변동없음","아니오","비상장","제조업(10~34)","기타 기계 및 장비 제조업",122,113,9,95,91,4,22,19,3,73,72,1,0,0,0,27,22,5,27,22,5,27,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254,0,0,0,1717,0,0,2243,1294,0,1549,0,0,0,64,0,0,1485,0,0,96443,21632,6247,17636,50873,39205,5896,57,3151,0,53,878,1633,39,15776,11317,4459,80667,1,49436,32613,5272,5896,597,16850
"2021","서울특별시","남",2326,0,"법인분할 후 신설","아니오","비상장","정보통신업(58~63)","컴퓨터 프로그래밍, 시스템 통합 및 관리업",93,58,35,93,58,35,93,58,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,24,0,0,0,0,0,0,0,24,0,25937,24461,0,0,239,0,0,0,0,0,0,0,239,552,11120,9863,1257,14817,12363,37987,35378,2287,30,33,319
"2021","부산광역시","남",3500,0,"변동없음","아니오","비상장","제조업(10~34)","식료품 제조업",104,37,67,104,37,67,31,23,8,58,2,56,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,94,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,44656,1567,7930,7,35087,7657,26124,27,1117,0,11,0,151,0,38718,11706,27012,5938,1535,25878,21255,3494,127,1338,-82
"2021","대구광역시","남",1068,0,"변동없음","아니오","비상장","정보통신업(58~63)","출판업",71,50,21,62,44,18,8,3,5,0,0,0,54,41,13,9,6,3,9,6,3,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15645,0,9926,0,0,0,37,5250,432,0,11706,701,1080,0,0,0,0,9885,40,0,25908,4845,692,1504,17232,7016,9793,0,0,0,40,0,383,1381,19139,7349,11790,6769,1499,20896,15290,5581,931,600,356
"2021","인천광역시","남",4700,0,"변동없음","아니오","비상장","예술, 스포츠 및 여가관련 서비스업(90~91)","스포츠 및 오락관련 서비스업",24,10,14,24,10,14,4,2,2,0,0,0,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13763,3457,1,789,314,0,93,0,0,0,48,0,173,8275,9351,681,8670,4412,0,5978,5,3862,58,23,2146
"2021","부산광역시","남",1300,0,"변동없음","아니오","비상장","전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업",32,26,6,32,26,6,32,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8201,2484,0,2076,1137,834,302,0,0,0,0,0,1,2482,3667,302,3365,4534,0,2666,1907,592,123,112,178
"2021","경상남도","남",901,0,"변동없음","아니오","비상장","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업지원 서비스업",440,264,176,346,196,150,7,4,3,0,0,0,339,192,147,94,68,26,94,68,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,68,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6384,4999,0,620,567,126,167,13,0,0,3,0,258,0,2060,664,1396,4324,0,10328,4,11413,225,19,-883
"2021","전라북도","남",2380,56,"변동없음","아니오","비상장","숙박 및 음식점업(55~56)","음식점 및 주점업",27,5,22,4,2,2,4,2,2,0,0,0,0,0,0,23,3,20,21,1,20,0,0,0,0,0,0,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,153,0,136,0,0,0,0,0,17,0,54,0,0,0,0,0,0,0,54,0,25030,986,0,15769,5253,3702,1489,42,0,0,0,0,20,1,2868,271,2597,22162,302,2276,1121,1292,55,1,-83
"2021","서울특별시","남",2580,0,"변동없음","아니오","비상장","전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업",650,500,150,650,500,150,650,500,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,50,0,262,154,45,0,0,0,0,0,0,45,0,0,33284,17195,0,8111,1220,440,347,0,0,0,108,0,325,203,20131,14984,5147,13153,0,71222,57656,12026,533,402,1671
"2021","서울특별시","남",800,0,"변동없음","아니오","비상장","제조업(10~34)","의복, 의복 액세서리 및 모피제품 제조업",215,90,125,190,73,117,98,45,53,92,28,64,0,0,0,25,17,8,25,17,8,14,9,5,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,0,0,0,0,1348,1033,0,0,0,0,0,0,0,0,0,0,94007,21812,53372,84,6869,3111,2276,0,0,0,0,0,1482,3577,38325,33325,5000,55682,0,120822,50964,67024,806,673,2967
"2021","경기도","남",22338,100,"변동없음","아니오","비상장","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",394,304,90,394,304,90,129,100,29,265,204,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,24692,0,709,0,12045,0,0,10445,1493,0,15591,0,0,0,345,0,0,15244,2,0,127212,46132,8895,30335,36512,0,18103,454,7816,0,0,7807,2332,0,46190,35422,10768,81022,0,128456,99005,21538,4390,2831,9472
"2021","서울특별시","남",1500,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",63,50,13,55,44,11,4,2,2,0,0,0,51,42,9,8,6,2,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,64,274,146,0,0,0,0,0,0,0,0,0,0,0,46145,23490,16468,2684,1898,526,811,0,0,0,152,274,135,0,30098,29951,147,16047,651,128656,119258,8091,2076,2583,800
"2021","경기도","남",2469,0,"변동없음","아니오","비상장","정보통신업(58~63)","영상·오디오 기록물 제작 및 배급업",111,58,53,111,58,53,7,3,4,0,0,0,104,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,55,59,16,0,0,0,1,0,0,0,15,0,4835,3889,0,0,522,0,0,0,84,0,0,203,235,107,2908,2820,88,1927,15506,8788,6949,1704,194,1,328
"2021","서울특별시","여",1316,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","소매업; 자동차 제외",132,58,74,132,58,74,132,58,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,2,0,422,4,126,0,0,0,0,0,42,0,84,5,36408,23707,10734,10,449,0,0,0,0,0,0,0,449,107,7723,7529,194,28685,52836,61013,45940,26467,318,153,-11229
"2021","경기도","남",5430,0,"변동없음","아니오","코스닥","제조업(10~34)","의료용 물질 및 의약품 제조업",860,570,290,386,289,97,54,30,24,332,259,73,0,0,0,474,281,193,474,281,193,255,125,130,212,149,63,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,9,0,0,0,57651,4797,143,45,3332,0,0,40274,9060,1137,18408,894,0,0,0,0,0,16338,1176,0,413268,152685,56076,71871,110678,10034,19160,2630,10029,0,1,57206,11618,5326,146913,131082,15831,266355,73958,403603,164994,194925,10144,11925,41903
"2021","서울특별시","남",118039,8,"변동없음","예","코스피","도매 및 소매업(45~47)","소매업; 자동차 제외",3540,2206,1334,413,238,175,413,238,175,0,0,0,0,0,0,3127,1968,1159,3127,1968,1159,0,0,0,2716,1754,962,0,0,0,0,0,0,30,24,6,0,0,0,0,0,0,381,190,191,0,0,0,110,57,53,0,0,0,80565,1674,25814,0,0,0,0,4596,48481,8145,72249,96,11791,0,0,0,105,7983,52274,0,2943545,160219,522032,58208,747745,231616,160005,0,0,0,0,4596,351528,1290576,1116187,575563,540624,1827358,1045215,3869749,2937030,825884,28787,169080,-33458
"2021","서울특별시","남",11220,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",25,16,9,23,15,8,23,15,8,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,191,0,0,0,191,0,0,0,0,1,17464,3350,2540,2762,7229,7084,22,1,51,0,19,0,52,2,15323,10674,4649,2141,0,8360,4162,4181,556,545,28
"2021","경기도","남",33200,0,"변동없음","아니오","비상장","농업, 임업 및 어업(01~03)","농업",113,72,41,113,72,41,66,36,30,0,0,0,47,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,39,0,0,0,0,96,15,11750,11724,0,0,0,0,21,0,5,0,40745,12081,6382,3703,18010,413,10251,497,782,0,124,0,5943,261,35708,31725,3983,5037,0,15909,4547,10843,3122,2445,1196
"2021","인천광역시","남",2327,0,"변동없음","아니오","비상장","제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외",125,112,13,64,57,7,64,57,7,0,0,0,0,0,0,61,55,6,61,55,6,28,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,3,0,0,0,0,0,0,0,0,0,0,0,0,17661,0,4191,126,5790,0,98,7275,181,60,10122,0,0,0,78,0,0,10044,0,0,87756,56153,834,223,30191,12474,7830,204,8752,0,208,414,309,93,60751,20829,39922,27005,25080,78703,78475,4163,258,11466,-15143
"2021","서울특별시","남",3484,0,"변동없음","아니오","비상장","숙박 및 음식점업(55~56)","음식점 및 주점업",50,15,35,50,15,35,15,4,11,0,0,0,35,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,29,0,0,0,11,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7310,2066,30,387,3396,1713,1605,0,12,0,22,0,44,1,1076,1076,0,6234,1596,7740,3216,3534,119,42,1067
"2021","경기도","남",1600,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","소매업; 자동차 제외",10,9,1,7,6,1,1,0,1,0,0,0,6,6,0,3,3,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8506,1847,643,0,5556,4993,502,2,0,0,7,0,52,0,1518,1457,61,6988,0,10363,9480,1043,315,39,116
"2021","부산광역시","남",8809,0,"변동없음","아니오","코스닥","제조업(10~34)","의료, 정밀, 광학기기 및 시계 제조업",177,150,27,150,124,26,134,109,25,16,15,1,0,0,0,27,26,1,27,26,1,27,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,105134,48550,528,5537,200,0,170,49406,743,36,65363,10747,0,0,0,0,0,54616,0,0,173714,38848,13686,41687,77098,57139,12792,5283,435,0,209,0,1240,632,83524,41585,41939,90190,21451,53230,41424,11975,9763,5740,3854
"2021","서울특별시","남",49850,0,"변동없음","아니오","코스피","제조업(10~34)","식료품 제조업",296,249,47,158,131,27,158,131,27,0,0,0,0,0,0,138,118,20,138,118,20,56,45,11,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,76,70,6,0,0,0,12,7,5,0,0,0,1588,0,136,391,91,0,58,55,857,221,64,0,0,0,0,0,0,64,0,0,1561312,397554,45721,769000,37177,24561,8203,2289,839,0,234,55,996,1618,127721,52313,75408,1433591,22078,496752,426365,37274,107598,2470,138241
