조사기준연도,행정구역시도코드,대표자성별코드,자본금출자금,자본금중외국자본비율,기업상태변동코드,상호출자제한_기업집단_대상여부,주식시장상장형태코드,주사업_산업대분류코드,주사업산업중분류코드,상용근로_남여합계종사자수,상용근로_남자종사자수,상용근로_여자종사자수,상용근로_본사본점_남여합계종사자수,상용근로_본사본점_남자종사자수,상용근로_본사본점_여자종사자수,상용근로_본사본점_기능직_남여합계종사자수,상용근로_본사본점_기능직_남자종사자수,상용근로_본사본점_기능직_여자종사자수,상용근로_본사본점_현업제조부문_남여합계종사자수,상용근로_본사본점_현업제조부문_남자종사자수,상용근로_본사본점_현업제조부문_여자종사자수,상용근로_본사본점_현업비제조부문_남여합계종사자수,상용근로_본사본점_현업비제조부문_남자종사자수,상용근로_본사본점_현업비제조부문_여자종사자수,상용근로_본사본점이외_남여합계종사자수,상용근로_본사본점이외_남자종사자수,상용근로_본사본점이외_여자종사자수,상용근로_본사본점이외_국내_남여합계종사자수,상용근로_본사본점이외_국내_남자종사자수,상용근로_본사본점이외_국내_여자종사자수,상용근로_본사본점이외_국내_제조업_남여합계종사자수,상용근로_본사본점이외_국내_제조업_남자종사자수,상용근로_본사본점이외_국내_제조업_여자종사자수,상용근로_본사본점이외_국내_도소매업_남여합계종사자수,상용근로_본사본점이외_국내_도소매업_남자종사자수,상용근로_본사본점이외_국내_도소매업_여자종사자수,상용근로_본사본점이외_국내_숙박음식업_남여합계종사자수,상용근로_본사본점이외_국내_숙박음식업_남자종사자수,상용근로_본사본점이외_국내_숙박음식업_여자종사자수,상용근로_본사본점이외_국내_건설업_남여합계종사자수,상용근로_본사본점이외_국내_건설업_남자종사자수,상용근로_본사본점이외_국내_건설업_여자종사자수,상용근로_본사본점이외_국내_운수업_남여합계종사자수,상용근로_본사본점이외_국내_운수업_남자종사자수,상용근로_본사본점이외_국내_운수업_여자종사자수,상용근로_본사본점이외_국내_금융보험업_남여합계종사자수,상용근로_본사본점이외_국내_금융보험업_남자종사자수,상용근로_본사본점이외_국내_금융보험업_여자종사자수,상용근로_본사본점이외_국내_연구개발업_남여합계종사자수,상용근로_본사본점이외_국내_연구개발업_남자종사자수,상용근로_본사본점이외_국내_연구개발업_여자종사자수,상용근로_본사본점이외_국내_기타산업_남여합계종사자수,상용근로_본사본점이외_국내_기타산업_남자종사자수,상용근로_본사본점이외_국내_기타산업_여자종사자수,상용근로_본사본점이외_국외_남여합계종사자수,상용근로_본사본점이외_국외_남자종사자수,상용근로_본사본점이외_국외_여자종사자수,임시일용근로_남여합계종사자수,임시일용근로_남자종사자수,임시일용근로_여자종사자수,임시일용근로_기타_남여합계종사자수,임시일용근로_기타_남자종사자수,임시일용근로_기타_여자종사자수,유형자산_연간증가합계금액,유형자산_토지_연간증가금액,유형자산_건물_연간증가금액,유형자산_구축물_연간증가금액,유형자산_기계장치_연간증가금액,유형자산_선박항공기_연간증가금액,유형자산_차량운반구_연간증가금액,유형자산_건설중인자산_연간증가금액,유형자산_기타_연간증가금액,무형자산_취득_연간증가금액,유형자산_연간감소합계금액,유형자산_토지_연간감소금액,유형자산_건물_연간감소금액,유형자산_구축물_연간감소금액,유형자산_기계장치_연간감소금액,유형자산_선박항공기_연간감소금액,유형자산_차량운반구_연간감소금액,유형자산_건설중인자산_연간감소금액,유형자산_기타_연간감소금액,무형자산_연간감소합계금액,재무구조_자산_총액,재무구조_당좌자산,재무구조_재고자산,재무구조_투자자산,재무구조_유형자산,재무구조_유형자산_토지_연말잔액,재무구조_유형자산_건물_연말잔액,재무구조_유형자산_구축물_연말잔액,재무구조_유형자산_기계장치_연말잔액,재무구조_유형자산_선박항공기_연말잔액,재무구조_유형자산_차량운반구_연말잔액,재무구조_유형자산_건설중인자산_연말잔액,재무구조_유형자산_기타_연말잔액,재무구조_무형자산,재무구조_부채_총액,재무구조_유동부채,재무구조_비유동부채,재무구조_자본총액,재무구조_자본잉여금,경영실적_매출금액영업수익,경영실적_영업비용_매출원가금융보험관련비,경영실적_영업비용_판매비및일반관리비,경영실적_영업외수익금액,경영실적_영업외비,경영실적_법인세차감전순이익
2021,경기도,남,2421,0,변동없음,아니오,비상장,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",99,68,28,97,72,53,19,8,6,87,78,61,0,0,0,3,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1806,0,0,0,0,0,0,0,63,0,1389,0,0,0,9,0,0,0,0,0,34933,6107,2998,70840,7140,7705,0,159,4794,0,31,138,122,64,28314,23679,4009,10463,-6316,40055,64925,3285,941,383,-2765
2021,경기도,남,1725,0,변동없음,아니오,비상장,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",230,149,87,197,130,61,155,130,13,84,54,63,0,0,0,3,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,49,1,29,0,0,0,1837,0,3596,0,550,0,0,5018,673,0,402,0,120,0,0,0,2,21838,585,0,108749,8069,248,769,27942,8776,9457,3,2644,0,37,0,256,933,25823,45605,50182,6107,20851,50734,19727,24535,512,3024,-305
2021,부산광역시,남,534502,0,변동없음,예,코스피,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",637,500,251,835,608,99,389,329,78,76,55,43,140,84,33,19,19,0,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,4,0,0,0,0,0,0,0,0,0,25895,0,120,0,2713,0,0,81528,9812,3425,3207,0,0,0,208,0,0,3199,609,0,5029821,586230,540202,34616,469800,18771,8213,1352,5474,0,-36,3722,307737,36543,9214586,2982186,67262,620474,152046,3148327,6291640,7483961,73625,318657,81339
2021,경기도,남,850,0,변동없음,아니오,비상장,제조업(10~34),"건축기술, 엔지니어링 및 기타 과학기술 서비스업",155,148,29,191,166,34,114,93,12,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,0,0,720,0,0,0,102,5,3,0,0,0,0,0,0,0,0,0,16595,16070,0,43,3696,5387,2759,-2,2,0,3,2,207,2,6584,3083,6130,1720,3992,14864,8059,3547,474,323,-9925
2021,서울특별시,남,1049,0,변동없음,아니오,비상장,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",부동산업,244,129,124,209,95,88,253,157,58,0,0,0,0,0,0,46,32,9,43,33,9,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,40,26,7,0,0,0,0,0,0,0,0,0,1218,0,0,0,0,0,10,0,27,0,0,0,0,0,0,0,0,0,0,0,16880,13544,0,1423,4210,0,473,-1,20,0,-57,0,284,0,9311,3339,1992,11836,523,34145,6,49238,130,68,-4132
2021,경기도,남,12601,0,변동없음,아니오,비상장,제조업(10~34),화학물질 및 화학제품 제조업; 의약품 제외,767,554,186,848,831,110,629,633,41,54,44,0,35,25,5,33,29,10,44,23,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,3,7,0,0,0,17,0,0,0,0,0,436,0,0,0,0,0,12,175,2308,0,556,1,0,0,0,0,0,0,69,0,158102,21459,24127,4128,132841,23169,8138,2,2,0,187,1,1923,1674,114810,198733,30807,48023,-8675,74280,869698,17363,2334,3110,-553
2021,경기도,남,2905,0,변동없음,아니오,비상장,제조업(10~34),자동차 및 트레일러 제조업,262,250,17,195,295,24,302,204,66,0,0,0,0,0,0,27,32,1,27,31,0,0,0,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242,0,129,0,940,0,62,98,334,0,1732,0,0,0,0,0,0,107,1,0,154628,11844,58,18760,20895,42038,44290,439,2006,0,84,1378,3326,4163,40980,5213,3583,136960,14413,62107,31704,50486,1245,501,8044
2021,서울특별시,남,1166,0,변동없음,아니오,비상장,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","건축기술, 엔지니어링 및 기타 과학기술 서비스업",26,14,7,28,22,8,2,1,1,0,0,0,16,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,555,-321452,0,0,36,1156,2126,0,1,0,126,0,-120,-1,482,128,71,-11864,8216,20,0,2,59,0,2087
2021,경기도,남,1391,0,변동없음,아니오,비상장,제조업(10~34),도매 및 상품 중개업,69,55,9,33,30,5,22,26,4,0,0,0,3,4,0,38,27,7,40,29,4,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1741,0,0,0,0,19,0,665,0,176,0,0,0,0,0,3,0,0,0,22841,5683,4138,40,10182,9563,3646,206,23,0,70,0,5,-2,9755,3420,1990,19374,8573,44964,24148,5084,149,77,6186
2021,경기도,남,1229,100,변동없음,아니오,비상장,제조업(10~34),화학물질 및 화학제품 제조업; 의약품 제외,164,138,14,147,113,5,22,9,3,84,66,1,9,4,5,42,22,10,40,17,17,0,0,0,42,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2864,0,19,410,1038,0,0,8669,2458,0,32657,0,0,0,360,0,0,8064,978,0,187329,208349,25804,2298,69372,4772,16050,412,8395,0,-6929,0,200,1,98079,124629,30,152384,46048,398413,189342,20460,2502,7599,12794
2021,경기도,남,87767,0,변동없음,아니오,코스닥,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",652,327,234,566,409,395,514,487,139,258,80,137,0,0,0,17,0,10,14,0,10,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,46,182,0,0,0,10365,0,612,13,63,0,24,0,429,69,1465,0,0,0,0,0,0,0,0,0,1000912,184035,2337,2798,64176,7467,24262,6,30204,0,754,39,1712,1,68459,9268,14830,877709,87736,98394,63493,31831,61472,3795,8651
2021,경기도,남,353,0,변동없음,아니오,비상장,제조업(10~34),"의료, 정밀, 광학기기 및 시계 제조업",65,42,17,48,32,12,11,6,4,6,1,0,23,15,1,23,12,7,25,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23,0,0,0,846,0,61,0,2,0,15,0,499,161,1009,0,0,0,0,0,0,231,0,0,29579,17820,3419,16351,7909,0,4003,-7,790,0,-49,1,323,460,18102,11568,5716,7791,-6057,15761,13264,3839,130,881,-1332
2021,서울특별시,남,5906,0,변동없음,아니오,코스닥,도매 및 소매업(45~47),도매 및 상품 중개업,89,74,30,98,59,35,56,29,75,0,0,0,30,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1269,0,0,0,0,0,0,133,28,0,0,0,0,0,0,0,0,0,0,0,21380,26570,2940,179,536,3210,0,1,1,0,34,-1,1163,148,10002,11971,518,9267,-1824,54057,28217,4888,462,342,-4156
2021,서울특별시,남,592,0,변동없음,아니오,비상장,부동산업(68),부동산업,68,49,15,67,55,15,10,7,4,0,0,0,41,34,8,1,7,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,23637,13191,0,0,284,0,65,130,20,0,744,202,164,-1,8379,9734,1752,9410,21417,38313,0,671662,636,150,-1191
2021,경기도,남,995,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,171,105,61,201,107,105,92,91,30,74,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,10658,0,0,0,337,0,271,0,71,0,42,0,0,0,0,0,5,0,0,0,42648,7672,67,4643,14453,8857,7947,2,938,0,1139,-1,343,0,43959,19857,2137,4851,46160,31535,16447,4549,490,5897,7552
2021,서울특별시,남,18152,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,238,172,49,217,184,62,216,142,87,27,21,0,0,0,0,12,7,0,11,12,0,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8276,22388,106760,0,0,0,426,0,694,111,837,0,0,0,0,0,92,0,0,37,1213491,526567,918474,64244,135183,126852,562147,270,1264,0,594,2,131,338,221187,1441487,4680488,681169,99516,2129577,630244,40731,575086,1237,21553
2021,경기도,남,2665,0,변동없음,아니오,비상장,건설업(41~42),숙박업,65,59,8,66,67,8,20,15,4,0,0,0,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,28,0,24,0,0,0,0,0,0,0,0,0,0,0,117135,22048,1003,1917,57324,11947,20474,1509,2,0,118,-1,321,0,83898,125298,49207,71455,4518,17285,44913,2202,167,4093,7483
2021,경기도,남,7607,12,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,308,287,17,227,258,25,153,240,8,67,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,35,36,0,0,0,0,0,0,0,0,0,0,383627,321931,27129,12312,3700,2805,1964,-1,1,0,-46,0,107,185,40901,53056,2149,31579,5176,127557,60498,5373,20950,12956,7921
2021,경기도,남,21423,0,변동없음,아니오,비상장,제조업(10~34),육상운송 및 파이프라인 운송업,67,65,8,65,60,5,75,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,72,0,1,46,0,0,0,0,0,0,188,0,0,0,24430,5429,3063,2139,5270,16932,3158,4,1,0,1653,0,345,882,5032,1999,1681,48426,30917,9741,10837,2262,334,523,6284
2021,서울특별시,남,14995,0,변동없음,아니오,코스닥,"전문, 과학 및 기술 서비스업(70~73)",출판업,93,49,39,97,48,39,100,54,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,160,0,0,24,298,47522,438,0,0,0,0,0,0,0,0,470,120353,39096,280,1493,4367,410,0,7,-1,0,80,147,1553,418,35958,22668,5715,171624,73822,17030,31229,8473,6651,5971,-570
2021,서울특별시,남,6560,0,변동없음,아니오,비상장,도매 및 소매업(45~47),스포츠 및 오락관련 서비스업,138,91,35,95,67,19,70,45,20,0,0,0,3,4,0,25,19,5,31,25,4,0,0,0,14,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,10,9,0,0,0,0,0,20,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,40,0,43385,62216,2487,2630,2,0,0,3,0,0,-59,0,92,263,19711,43163,19956,10826,28209,59854,36244,9067,234,218,4348
2021,광주광역시,남,4993,44,변동없음,아니오,비상장,제조업(10~34),고무 및 플라스틱제품 제조업,109,101,14,28,28,10,13,10,5,22,2,2,0,0,0,63,55,4,57,68,3,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,1,0,0,0,22,14,4,0,0,0,1008,0,0,0,0,0,72,0,128,0,59,0,0,0,0,0,0,0,0,0,16471,8833,3227,78,6055,2,1659,1,2413,0,3,0,52,849,3657,2885,3349,10798,1235,40966,17645,4552,381,105,-1162
2021,경기도,남,558,0,변동없음,아니오,비상장,제조업(10~34),자동차 및 트레일러 제조업,68,55,5,69,63,6,15,15,3,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,0,324,0,0,0,60,0,61,0,0,0,0,0,0,0,0,0,11904,17030,0,119,8982,572,3643,3,3102,0,26,1,-9,265,1894,1676,7768,-614,-304,15418,4562,2872,871,214,-2568
2021,경기도,남,2009,0,변동없음,아니오,비상장,제조업(10~34),기타 기계 및 장비 제조업,60,60,6,63,61,5,30,21,5,38,45,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,961,685,2253,0,107,0,16,82,100,0,106,1,0,0,0,0,8,359,0,0,58151,25114,2008,11780,7439,9088,2896,-1,815,0,108,181,33,37,8578,19339,3587,115210,22203,39723,47881,4821,10863,6219,5058
2021,서울특별시,남,2122,0,변동없음,아니오,비상장,정보통신업(58~63),부동산업,39,24,7,31,24,8,38,14,7,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20695,11197,78,1631,9115,3436,2616,-1,-1,0,-31,0,155,0,27178,25357,22246,-20,3926,10038,0,4122,246,1670,-1916
2021,부산광역시,남,1003,0,변동없음,아니오,코스닥,운수 및 창고업(49~52),출판업,42,34,8,53,33,12,9,8,2,0,0,0,48,45,0,2,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9722,7860,174,2357,1133,391,645,-3,3,0,25,1,-163,2,6683,5071,-1,5705,1325,19743,5213,1114,106,177,-50
2021,경기도,남,728,0,변동없음,예,코스닥,제조업(10~34),1차 금속 제조업,82,79,6,60,56,3,25,24,3,25,31,0,0,0,0,31,25,5,31,31,4,32,25,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,682,39,1852,0,289,0,39,0,48,136,37,0,0,0,0,0,0,0,0,0,239561,149841,4196,83940,52779,8401,24189,3094,4520,0,103,118,1728,4594,112973,40329,667260,138661,24535,121834,169737,9758,11917,1516,7933
2021,서울특별시,남,5334,0,변동없음,아니오,비상장,제조업(10~34),"의료, 정밀, 광학기기 및 시계 제조업",167,99,47,103,67,50,24,13,3,57,34,19,15,5,5,57,40,11,52,37,9,0,0,0,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,298,0,0,0,0,0,0,0,410,5073,29607,0,0,0,0,0,0,0,410,0,31334,16142,4009,0,2489,0,233,3,1,0,13,-1,9547,1290,19259,20949,3401,7322,7437,40297,22597,3495,674,461,-7601
2021,서울특별시,여,13416,0,변동없음,아니오,비상장,정보통신업(58~63),도매 및 상품 중개업,54,15,41,50,16,49,46,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,10,0,0,0,100,0,0,0,0,0,0,0,98,0,0,0,0,0,3,0,0,455,0,0,27134,13467,1513,7347,141,0,0,0,0,0,-12,0,103,94,7519,12024,935,5357,-4300,35536,27667,9249,708,1856,2732
2021,서울특별시,남,10088,0,변동없음,아니오,비상장,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",153,122,15,14,12,8,20,16,3,0,0,0,0,0,0,116,101,10,133,94,18,24,21,0,39,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,4,0,0,0,1,0,0,0,0,0,896,0,0,0,11,0,0,0,2508,74,64,0,0,0,33,0,0,0,17,0,107934,31993,8625,215,18057,22236,32060,6,851,0,546,3,106,55,44549,33528,3693,76721,15746,43521,22151,45885,2138,696,5113
2021,경기도,남,1974,0,변동없음,아니오,비상장,제조업(10~34),식료품 제조업,169,71,64,158,60,80,13,8,3,140,49,123,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,6,27,3917,0,18,0,16,0,2610,0,0,0,0,0,0,0,0,0,15708,10789,13013,598,25109,0,7253,6,122689,0,33,3,243,1,15241,4704,927,14289,17914,29715,45096,1708,437,216,-3146
2021,서울특별시,남,48504,0,변동없음,아니오,코스닥,제조업(10~34),도매 및 상품 중개업,656,564,78,762,607,136,188,143,16,0,0,0,399,411,71,45,50,5,53,40,8,35,36,4,19,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,15,1,0,0,0,21122,35,2883,0,833,0,0,1810,1985,1335,7001,0,0,0,0,0,0,1563,0,0,429111,123331,5694,1161,82259,40010,50476,265,944,0,751,2383,3925,1079,128554,179229,1058317,86352,69770,211612,211807,68075,2513,3034,11848
2021,경기도,남,2089,0,변동없음,아니오,비상장,제조업(10~34),전기장비 제조업,202,181,34,193,153,23,47,29,24,97,89,17,0,0,0,7,5,0,5,5,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2508,0,0,0,3483,0,108,105,652,0,32,0,0,0,0,0,0,833,0,0,82618,14426,4360,854,39299,4522,23601,258,1173,0,120,201,1379,2518,28131,10120,4735,95012,19950,52464,33252,23941,1249,4977,-2051
2021,경기도,남,2394,0,변동없음,아니오,비상장,제조업(10~34),고무 및 플라스틱제품 제조업,128,91,36,111,75,41,50,30,6,61,41,30,2,4,0,20,24,6,22,25,5,30,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5730,0,0,5,48,0,0,292,1362,0,17108,0,0,0,0,0,0,17790,0,0,30919,8853,931,12188,35038,6896,16952,1,7958,0,170,412,234,137,22670,6909,9217,30024,-7917,71788,33633,1581,120,843,-5012
2021,서울특별시,남,4111,0,변동없음,아니오,비상장,도매 및 소매업(45~47),도매 및 상품 중개업,125,80,23,102,84,26,141,84,20,0,0,0,0,0,0,4,4,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,274,0,0,0,0,0,33,0,20,0,181,0,0,0,0,0,5,0,0,0,62151,11120,0,123847,7842,17727,3272,264,0,0,48,1,1295,-1,17137,10630,1013,53175,958,15777,13195,6761,1601,726,20776
2021,경기도,남,30429,100,변동없음,아니오,비상장,제조업(10~34),화학물질 및 화학제품 제조업; 의약품 제외,203,173,15,226,204,41,202,96,17,77,62,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5337,0,280,5,7319,0,0,136,310,122,29917,0,0,0,4625,0,74,88,0,0,203438,428893,78310,0,24954,5223,8930,418,28533,0,89,138,255,2,34709,30204,5954,534102,-27600,583419,366523,11588,2153,882,63527
2021,서울특별시,남,7295,0,변동없음,아니오,코스닥,"전문, 과학 및 기술 서비스업(70~73)","건축기술, 엔지니어링 및 기타 과학기술 서비스업",207,172,11,131,137,9,70,97,7,0,0,0,33,30,2,29,24,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,21,0,0,0,888,0,0,0,0,0,0,0,265,22,0,0,0,0,0,0,0,0,24,0,148891,51200,17,546297,433,3937,0,-4,0,0,50,1,134,4443,27345,16891,4079,135851,55052,33435,21164,18461,6488,1094,4935
2021,경기도,남,11710,0,변동없음,아니오,비상장,"전문, 과학 및 기술 서비스업(70~73)",연구개발업,41,27,13,44,32,8,12,7,4,0,0,0,30,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,31,0,0,176,0,0,0,317,21,28,0,0,0,0,0,0,0,0,0,65509,18294,0,52897,32936,7801,5394,5,3,0,139,1,148,25,13091,6696,5658,70538,-3962,6178,12197,4373,727,2662,-3709
2021,서울특별시,남,6704,0,변동없음,아니오,비상장,"예술, 스포츠 및 여가관련 서비스업(90~91)",육상운송 및 파이프라인 운송업,119,90,26,51,35,11,45,32,21,0,0,0,0,0,0,83,61,21,85,72,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,6,0,0,0,58,22,33,0,0,0,1550,14,1039,49,59,0,88,2433,3751,0,382,0,0,0,0,0,0,0,0,0,67395,8107,434,933,25356,5463,25410,169,736,0,588,79,320,50,10982,8156,5003,47800,34577,17983,0,13333,513,90,-887
2021,경기도,남,5422,0,변동없음,아니오,코스닥,제조업(10~34),"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",671,681,63,758,652,81,325,198,122,52,43,8,82,57,0,25,16,0,19,23,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,3936,0,2316,0,1412,0,32,2563,259,14,211,0,0,0,0,0,0,640,0,0,94389,14005,1558,21715,37584,11250,10025,0,4660,0,82,1862,1847,26493,26418,11161,9039,28277,54623,33511,52060,7578,208,589,-6303
2021,서울특별시,남,1218,0,변동없음,아니오,비상장,건설업(41~42),부동산업,117,84,24,85,66,31,87,64,13,0,0,0,0,0,0,21,24,7,20,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88702,23714,389,1936,1069,358,1192,181,0,0,6,-2,1608,0,22827,37723,1573,79815,-24289,32424,19726,10831,5635,738,11378
2021,경기도,남,2002,0,변동없음,아니오,비상장,제조업(10~34),식료품 제조업,113,86,25,75,77,14,32,25,5,39,30,3,8,15,0,28,24,4,27,25,7,24,26,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,0,0,0,0,0,43,10773,187,74,805,0,0,0,0,0,0,820,31,0,47255,9140,5148,432,13801,16004,9551,229,4795,0,189,670,6061,55,24881,21512,5594,62188,2217,17594,47072,3332,183,147,3822
2021,경기도,남,46442,0,변동없음,아니오,비상장,제조업(10~34),전문 서비스업,2535,2039,201,1831,1260,116,836,594,74,468,446,3,11,4,2,532,422,31,501,455,28,529,607,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7271,44,125,1095,161712,0,71,22555,23581,212,32001,0,0,0,0,0,0,70858,0,0,633968,398314,91775,20718,10122522,2281031,71622,864,457750,0,579,43488,173997,209,295509,43047,189709,301975,53591,1212934,545207,17005,552,12771,89543
