"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",50,"대학교(3년제 이하)","중퇴","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",651,68379,0,84.0305309917141,"없음",1055.32726968006,"3분위","6분위","400~500만원 미만",3457741,3222603,507287,23552,165497,584108,74637,176451,196147,226481,147680,1117881,208488,149015,166824,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"전세",1649,272446,0,66.5504889837915,"없음",2494.5022225704,"4분위","8분위","600~700만원 미만",4156645,2342627,1039556,0,108556,187144,83040,67093,139555,154184,110580,127576,347276,270067,788762,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",82,"초등학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",455,0,110371,26.3469426557568,"있음",4068.24720380793,"1분위","1분위","100만원 미만",672751,570831,215514,33865,13092,-250,8984,27304,29340,24530,12259,0,120,20368,70507,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",38,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",1,"자기집",901,0,325508,58.9837918457751,"있음",5787.91187820762,"3분위","6분위","400~500만원 미만",3118589,2376714,587167,127296,21951,223704,22809,125309,211235,161370,60708,655855,315861,424373,372824,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","여자",42,"대학교(4년제 이상)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",500,0,317765,84.0297620907432,"있음",4071.72843511521,"4분위","8분위","500~600만원 미만",4055552,2006689,263998,959,107484,264757,26832,161705,94200,102118,56983,148949,177649,260685,2081056,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",24,"대학교(4년제 이상)","졸업","취업","예술, 스포츠 및 여가관련 서비스업","서비스 종사자","아 파 트",0,"사택",450,0,0,35.9832767543275,"있음",843.124976960816,"2분위","3분위","200~300만원 미만",1820961,1359550,107489,46672,104794,506226,42835,83618,131078,38547,60225,0,237960,94520,176597,"도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",74,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",255,0,120660,99.8836029871177,"있음",1162.40148239384,"2분위","3분위","200~300만원 미만",1238531,1137712,388249,41626,25835,194710,23314,47170,23109,53377,20033,0,120001,7390,721022,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",70,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",801,0,546962,43.5528103595033,"있음",4180.43079556258,"1분위","1분위","100만원 미만",480680,460087,144760,0,3611,85132,2196,178641,15286,32979,2700,0,122,14836,71720,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",62,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",214,3027,0,69.7057521188076,"없음",658.958291396378,"3분위","6분위","400~500만원 미만",2533181,1433849,286681,192843,6619,236314,53311,28115,295021,44580,9615,0,381596,76472,733284,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",42,"고등학교","졸업","취업","예술, 스포츠 및 여가관련 서비스업","사무 종사자","아 파 트",1,"영구임대",350,48168,0,77.682069730783,"없음",2163.91343386564,"3분위","5분위","300~400만원 미만",3373771,2899180,413159,182,29584,393226,82748,159338,212846,376393,139466,149081,1069668,253205,293288,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",56,"고등학교","졸업","취업","도매 및 소매업","단순노무 종사자","다세대주택",0,"전세",358,43594,0,60.627097770403,"없음",1606.55111651082,"3분위","6분위","400~500만원 미만",5458600,3772259,203134,2240,29009,125576,7194,377402,103370,108604,44700,0,1021862,1121476,397876,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",32,"대학교(4년제 이상)","졸업","취업","부동산업","전문가 및 관련 종사자","다세대주택",1,"보증부 월세",1002,88404,0,63.6016781025008,"없음",4220.17213174718,"1분위","2분위","100~200만원 미만",3207699,2051688,311462,0,136054,340872,52515,9452,273991,145955,54351,128763,851516,661314,356758,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",58,"중학교","졸업","취업","수도, 하수 및 폐기물 처리, 원료재생업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"자기집",200,0,69956,58.9833137089389,"있음",3905.34297184787,"2분위","4분위","200~300만원 미만",1150580,1033278,378571,63150,5384,85690,69655,2148,102307,16896,16933,0,156606,4087,330112,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",55,"고등학교","졸업","취업","부동산업","관리자","아 파 트",1,"자기집",600,0,139696,58.982528584778,"있음",753.054503252789,"3분위","6분위","400~500만원 미만",2602174,1519826,623988,886,301113,165680,19094,2886,159031,140137,51535,0,59061,148909,697036,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",36,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","사무 종사자","아 파 트",2,"자기집",1381,0,229826,109.721367645075,"있음",1090.33879044691,"4분위","8분위","600~700만원 미만",5475549,3925675,566378,4245,121121,268826,79817,148220,315575,88378,693959,123205,260634,611021,1543991,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",82,"무학","무학(또는 해당없음)","취업","부동산업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",251,0,62638,61.642756671197,"있음",204.640866544907,"2분위","3분위","200~300만원 미만",3860449,3256842,567915,0,10002,93089,54270,2708706,159787,11448,19509,844309,65776,285999,254099,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",77,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",801,0,547049,43.5739243006085,"있음",4645.99263866003,"1분위","1분위","100만원 미만",585157,472353,117349,8830,16680,126167,610,37748,22473,28546,13479,0,50635,15602,94355,"도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",64,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",450,0,100125,88.762981044261,"있음",1938.42447118635,"4분위","8분위","600~700만원 미만",3617776,2485892,752047,2337,51871,264787,57879,381016,54942,134399,92400,0,294536,195887,820383,"도시"
"근로자가구",3,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",65,"고등학교","졸업","취업","제조업","단순노무 종사자","연립주택",1,"자기집",465,0,173194,63.6186510116416,"있음",1087.68379584579,"4분위","7분위","500~600만원 미만",3921095,2726007,745395,244405,44057,121888,62564,327945,331380,92205,46006,0,200097,162337,47056,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",70,"고등학교","졸업","취업","부동산업","단순노무 종사자","아 파 트",0,"보증부 월세",901,96308,0,49.9961009712911,"없음",4024.16177910961,"2분위","4분위","200~300만원 미만",1360195,1132392,376593,1354,47217,325426,25377,9137,79658,77137,45687,0,259188,17735,46760,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",29,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","다세대주택",1,"보증부 월세",450,5042,0,20.7145893343673,"없음",2539.8305973835,"2분위","3분위","200~300만원 미만",2558155,1725457,321562,59182,0,486896,27907,26257,291782,88313,98796,0,423040,101201,1,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"보증금 없는 월세",450,0,0,49.9933674030379,"없음",3597.19911077891,"4분위","8분위","600~700만원 미만",4927830,4302151,208904,0,359377,559100,133585,339223,501650,166454,292164,578963,1203915,266870,977723,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","남자",68,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"전세",155,5041,0,58.9819619130855,"없음",1545.9862547942,"1분위","1분위","100만원 미만",549130,532013,156718,0,0,35632,27359,84868,86285,29165,12484,0,26441,14978,2,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",79,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",300,0,68035,100.591530949108,"있음",833.871370076278,"1분위","1분위","100~200만원 미만",2281590,2164996,379901,933,2494,85738,295527,490379,26680,41414,37797,0,15189,86082,42020,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",42,"대학원(석사)","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",300,5040,0,48.9876411177196,"없음",1708.70900643428,"3분위","6분위","400~500만원 미만",2366737,2482765,368467,32783,176085,335950,66820,47625,330143,91270,12792,0,331960,279659,327523,"비도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",76,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","다세대주택",0,"자기집",350,0,110414,84.0289354657998,"있음",1294.82700821262,"1분위","2분위","100~200만원 미만",1796399,1597850,387239,582,141568,126712,18748,84195,54152,75747,37739,0,320488,156137,446589,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",27,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",450,3814,0,39.9321466231211,"없음",4117.72437783843,"1분위","1분위","100만원 미만",1121914,1078347,186443,6613,24074,454114,27313,7002,36455,23144,27024,4697,123,69909,38701,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",56,"고등학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","다세대주택",1,"자기집",477,0,120664,59.9745796777139,"있음",1644.66904712026,"5분위","9분위","700만원 이상",3666205,2437000,322616,14286,32218,446452,128067,94166,191294,209092,32196,9304,463290,150816,1317070,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",40,"대학교(4년제 이상)","졸업","취업","건설업","사무 종사자","아 파 트",2,"자기집",1066,0,547126,84.0280542199494,"있음",4571.88973778021,"4분위","8분위","700만원 이상",4107933,3199441,748985,63868,83933,345910,117731,504074,276191,143737,95312,662008,503944,99133,870659,"도시"
"근로자가구",3,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",74,"대학원(박사)","졸업","취업","건설업","전문가 및 관련 종사자","아 파 트",2,"자기집",1115,0,51673,59.9731543010118,"있음",618.85698094055,"3분위","6분위","400~500만원 미만",2870314,2190077,571672,61363,140169,129977,48764,416632,791227,90881,67768,492140,86078,70049,170323,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","3세대이상","없음","여자",51,"대학교(3년제 이하)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"보증부 월세",550,10077,0,73.9519328192316,"없음",379.575880567706,"2분위","4분위","300~400만원 미만",1741889,808885,326751,57824,0,555562,14591,94577,65883,137722,47086,304606,63902,90238,429087,"도시"
"근로자외 가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",74,"대학교(4년제 이상)","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",500,0,33381,42.7412273117878,"있음",2040.04469313834,"3분위","6분위","400~500만원 미만",1799650,1479926,444405,34739,63097,73539,56821,63196,92743,71449,33842,0,160729,97214,359261,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",61,"고등학교","졸업","취업","숙박 및 음식점업","단순노무 종사자","아 파 트",0,"무상주택",651,0,0,46.0359509388127,"없음",920.753258365988,"2분위","3분위","200~300만원 미만",2494264,2071226,362698,391,157124,730565,4883,52099,89864,79214,148324,0,207177,302961,267725,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",52,"고등학교","졸업","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",0,"전세",200,33301,0,45.0800076791991,"없음",1882.81553911457,"2분위","3분위","200~300만원 미만",1715391,1477447,217397,8656,192433,87098,13989,40630,41601,58557,46472,0,524367,22364,720564,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",67,"대학원(석사)","졸업","취업","보건업 및 사회복지사업","서비스 종사자","연립주택",0,"자기집",292,0,77211,54.6585121485156,"있음",668.824270555084,"2분위","3분위","200~300만원 미만",1004878,946921,365533,1549,70024,97530,1594,68644,40743,11565,39409,0,82080,107143,266544,"도시"
"근로자외 가구",3,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",61,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",764,0,149815,80.328132890142,"있음",1109.35506800977,"2분위","4분위","300~400만원 미만",3673379,2676727,745615,105043,26045,282735,57270,692108,253727,148130,25000,0,735896,211474,210062,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",49,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","오피스텔",1,"보증부 월세",309,1066,0,25.926771477337,"없음",270.141444036941,"3분위","5분위","300~400만원 미만",2700292,1954323,219068,2209,38057,350781,29732,27548,161828,73702,28508,215172,258373,147112,1205560,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",60,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"전세",228,59892,0,62.5172504478618,"없음",1222.74740575785,"2분위","3분위","200~300만원 미만",1684852,1380004,131688,0,91346,153043,21679,185841,10181,59836,373148,0,123316,48219,603719,"도시"
"근로자가구",4,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",65,"초등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",129,0,24585,58.9816019976053,"있음",1554.27070932144,"3분위","6분위","400~500만원 미만",2291313,1564950,228131,72649,7666,83348,641206,120195,223936,294388,44279,0,569361,118674,177785,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",60,"초등학교","졸업","취업","숙박 및 음식점업","판매 종사자","비거주용건물",1,"보증부 월세",324,25883,0,83.0473815822773,"없음",1202.86834779705,"1분위","2분위","100~200만원 미만",1317421,1132578,48653,67380,24566,347825,88001,84651,172137,27705,64026,0,129504,54711,106708,"도시"
"근로자외 가구",1,1,"해당","아님","아님","아님","1세대","있음(비동거)","남자",67,"초등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",0,"자기집",251,0,89987,58.9814959183646,"있음",816.716727119016,"1분위","1분위","100~200만원 미만",2609985,2273387,297779,635,35534,133921,90855,1147988,1916,-7,108454,0,289870,160377,273946,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",49,"대학교(4년제 이상)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",400,0,400600,84.7518393763496,"있음",2349.309977341,"2분위","3분위","200~300만원 미만",3780078,3034580,416251,11464,77928,219255,105476,218009,352096,256805,189444,854372,154651,263441,758900,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",24,"대학교(4년제 이상)","휴학","비취업","기타,무직","기타,무직","오피스텔",0,"보증부 월세",444,88498,0,16.5994570370373,"없음",2796.81827003868,"1분위","1분위","100만원 미만",1867220,1868485,251734,1132,221911,312212,55117,25028,160797,34976,50074,0,245280,40948,229791,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",65,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"자기집",200,0,100108,69.7115942415718,"있음",163.347469059848,"4분위","7분위","500~600만원 미만",3622557,3110599,678904,14565,126375,491739,482580,3105862,94012,75676,70827,0,374443,420845,911607,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",63,"고등학교","졸업","취업","수도, 하수 및 폐기물 처리, 원료재생업","장치,기계조작 및 조립 종사자","비거주용건물",1,"자기집",412,0,188296,131.681332447427,"있음",141.825534909704,"2분위","4분위","300~400만원 미만",3900834,3626374,702000,12567,283952,1037842,124179,643112,341645,155768,187346,0,125529,303624,908713,"비도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",67,"대학원(박사)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",500,0,200684,91.7730610798962,"있음",1092.49256028376,"3분위","5분위","300~400만원 미만",4575985,3098971,736694,75056,42292,395743,45233,756224,136723,63692,39091,0,263887,206721,1055517,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",62,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"전세",700,176057,0,59.4964068804467,"없음",2738.26156686247,"4분위","7분위","500~600만원 미만",3566209,2062935,374501,32626,141814,48440,80809,216974,188803,140488,131943,0,255723,242531,1221161,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",61,"대학원(석사)","졸업","취업","도매 및 소매업","단순노무 종사자","아 파 트",1,"자기집",1002,0,431057,50.7733305389831,"있음",1342.61970219728,"2분위","3분위","200~300만원 미만",3035731,2814750,429218,18502,170367,160068,36273,131807,267172,105832,388564,0,504709,160578,567578,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",27,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",365,10069,0,25.9333952487848,"없음",484.421449373293,"3분위","5분위","400~500만원 미만",3221083,2547644,135571,16998,378120,442140,16759,133353,31290,33252,84619,0,953970,268501,1301311,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",43,"대학교(4년제 이상)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",984,29974,0,136.052198232927,"없음",1329.82785325273,"3분위","6분위","400~500만원 미만",4138767,3413062,178041,3740,80242,1018319,31774,705459,297660,91157,950141,0,651295,51910,717015,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","중퇴","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"자기집",801,0,186687,84.0261402777893,"있음",241.054384080097,"3분위","6분위","400~500만원 미만",5609721,4879369,798424,216420,515962,304245,20444,270916,243843,731863,244233,1173108,663315,428078,1026334,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",61,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",700,0,130927,58.9814242067222,"있음",772.844698202453,"3분위","5분위","300~400만원 미만",1434619,1155309,62699,0,66451,149209,53409,348508,144603,58070,2854,0,545384,81127,404764,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",400,0,51719,67.9084980910501,"있음",679.292591100954,"4분위","7분위","500~600만원 미만",4875522,3904061,665704,0,464636,23778,132835,223355,407041,177385,446617,455567,207255,340469,2158767,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"중학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"전세",500,59892,0,23.0945858204002,"없음",3606.71395348988,"3분위","6분위","400~500만원 미만",2873030,2539896,365753,25952,84433,47127,170758,483135,296567,229787,95335,0,242672,114574,634162,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",44,"대학원(석사)","졸업","취업","부동산업","단순노무 종사자","아 파 트",1,"보증부 월세",2536,392734,0,74.5499174195285,"없음",1905.62079303604,"3분위","6분위","400~500만원 미만",3215054,2922924,391741,7268,54448,864366,22095,4688,159080,173501,64691,219610,574058,304895,903426,"비도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",39,"대학교(4년제 이상)","졸업","취업","금융 및 보험업","사무 종사자","아 파 트",1,"자기집",600,0,160390,84.9996028597296,"있음",1919.27445521483,"4분위","8분위","600~700만원 미만",4383219,2268951,332815,3963,361836,195870,18497,811,203490,217969,417968,479731,315759,169723,2428740,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",79,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",300,0,200742,63.6527890935114,"있음",910.59036384242,"1분위","1분위","100~200만원 미만",1437017,1123104,415732,0,2757,105919,20981,158700,2683,35385,13780,0,123,104427,314557,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",64,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",106,1071,0,20.0555136170729,"없음",667.976755302683,"1분위","2분위","200~300만원 미만",801734,800557,219739,196340,11492,155812,8683,27727,37550,27754,52498,33661,35604,2126,35418,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",45,"대학원(석사)","재학","취업","도매 및 소매업","판매 종사자","아 파 트",2,"자기집",1101,0,300900,84.0240450887863,"있음",1264.97828693798,"3분위","6분위","400~500만원 미만",3350127,1955680,173106,14581,138846,321827,35498,31709,254375,151177,48367,0,469480,257124,950454,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",60,"대학교(3년제 이하)","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"보증금 없는 월세",350,0,0,66.0125514739155,"없음",1369.1057283418,"1분위","1분위","100만원 미만",1290457,1283168,181936,192981,52351,480156,62356,20549,96528,27737,52203,0,213768,89097,107945,"비도시"
"근로자가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",68,"고등학교","졸업","취업","제조업","사무 종사자","아 파 트",0,"자기집",1199,0,641043,69.7173291111858,"있음",1051.16503567178,"4분위","7분위","500~600만원 미만",2864417,2285407,919065,9833,88343,303000,64172,450777,49689,78045,54893,18582,227211,158162,612526,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",52,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",700,0,238109,56.4876215826083,"있음",1268.37380375353,"2분위","4분위","300~400만원 미만",3851079,3634124,649116,50439,399271,245380,164920,203588,256073,131895,177254,0,557331,218183,573760,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",37,"고등학교","졸업","취업","숙박 및 음식점업","사무 종사자","아 파 트",1,"자기집",1199,0,738674,114.756766172366,"있음",450.742164577558,"4분위","7분위","500~600만원 미만",3521423,2668039,420788,0,50680,231356,248408,231210,109937,127731,68256,0,502985,26639,823112,"도시"
"근로자외 가구",3,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",52,"대학교(4년제 이상)","중퇴","비취업","기타,무직","기타,무직","아 파 트",1,"전세",600,176307,0,84.9993630744284,"있음",309.197777108316,"1분위","1분위","100~200만원 미만",4633066,4612462,1047277,137178,65521,767978,192005,57206,704037,139217,97281,1080118,314731,157709,1175062,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","여자",74,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",2090,0,891176,84.9991286174814,"있음",3429.94371521847,"2분위","3분위","200~300만원 미만",2031174,1716850,745175,90646,198264,204560,86689,123980,11483,42800,4177,0,222557,92950,260297,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","있음(비동거)","여자",53,"고등학교","졸업","취업","도매 및 소매업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",253,10067,0,46.0584408032489,"없음",522.850619445663,"2분위","3분위","200~300만원 미만",1533199,862711,65696,57854,26554,310885,13023,14684,99925,114898,17416,0,56654,64981,4,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",39,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"전세",394,149792,0,108.808981143488,"없음",4466.27427607575,"3분위","5분위","300~400만원 미만",2782586,2419721,559047,59817,42661,134943,40264,282219,170751,387562,116599,0,435386,210000,843303,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",54,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",550,20367,0,49.9881707758432,"없음",871.932324122008,"2분위","3분위","200~300만원 미만",3528383,3379155,136443,0,126718,596896,48744,54052,105434,76523,686976,0,861546,143401,172898,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",34,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",2,"보증부 월세",658,14375,0,71.5756161941382,"없음",1807.14333790001,"5분위","10분위","700만원 이상",7438427,5675582,525651,24595,437055,715827,218237,276502,397131,165872,194040,0,1116093,244916,2254899,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",82,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",500,0,100074,79.861560478108,"있음",1036.27906548699,"1분위","1분위","100만원 미만",1115878,877510,260611,18161,13299,239015,76068,29229,393,14279,39360,0,78546,4506,170564,"비도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",46,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"보증부 월세",251,3027,0,83.0584631638173,"없음",508.032933062382,"2분위","4분위","300~400만원 미만",3389559,2789581,426404,74822,126514,475429,147151,30114,295798,103454,258313,0,711401,283570,545141,"도시"
"근로자가구",4,4,"아님","아님","해당","아님","2세대","있음(동거)","남자",62,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"자기집",300,0,62721,92.5169784888559,"있음",1951.88276694576,"4분위","8분위","600~700만원 미만",3184137,2260135,224626,0,36957,226151,167736,361824,323210,92927,137447,0,730555,129048,296371,"비도시"
