"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",59,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",350,0,48000,115,"있음",1583.9877,"1분위","1분위","100~200만원 미만",659540,659540,241983,46000,7167,19183,8333,4167,106883,19147,82933,0,62833,60910,0,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",52,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","단순노무 종사자","아 파 트",1,"자기집",420,0,150000,60,"있음",2245.8996,"3분위","5분위","300~400만원 미만",3173497,2260939,314963,30083,230962,160205,144600,72285,120006,95909,280837,0,689237,121851,912558,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",59,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","아 파 트",1,"자기집",700,0,270000,110,"있음",567.9102,"3분위","6분위","400~500만원 미만",3236808,1319462,303167,0,6400,162238,34140,0,274937,97218,14356,0,241020,185986,1917346,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",34,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"전세",850,260000,0,59,"없음",160.3714,"4분위","8분위","600~700만원 미만",6366799,4845824,540760,171465,405020,251235,99570,207990,917400,538123,314040,208750,938700,252771,1520976,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",55,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",1,"자기집",1850,0,380000,84,"있음",725.0634,"4분위","8분위","600~700만원 미만",3147184,2122089,279040,23920,27500,261712,25390,682575,208100,164150,31000,0,211460,207242,1025095,"도시"
"근로자외 가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",59,"대학교(3년제 이하)","졸업","비취업","기타,무직","기타,무직","아 파 트",2,"자기집",600,0,220000,82,"있음",1874.3126,"4분위","7분위","500~600만원 미만",4560345,3751120,633733,230750,292437,365770,200145,354700,347506,159208,112997,0,713455,340419,809225,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",58,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",500,0,160000,116,"있음",560.115,"4분위","7분위","400~500만원 미만",5007602,3354116,333245,56888,49597,252654,1078728,143275,442720,155661,187008,0,268325,386017,1653486,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",41,"대학교(3년제 이하)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","오피스텔",1,"보증부 월세",519,5000,0,28,"없음",821.9425,"3분위","5분위","300~400만원 미만",1250904,1235004,52540,96000,2000,680124,43300,9900,119260,28960,33927,0,129800,39193,15900,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",59,"고등학교","졸업","취업","숙박 및 음식점업","단순노무 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",400,2000,0,46,"있음",1181.5731,"2분위","4분위","200~300만원 미만",1433464,1229181,88483,0,65350,508175,158193,0,69750,81905,41395,0,189250,26681,204283,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",54,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",1,"자기집",4200,0,2600000,85,"있음",6101.254,"5분위","10분위","700만원 이상",13186912,4180859,400659,18687,293785,273017,63935,431750,179833,572556,832486,566667,320623,226862,9006053,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",43,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","다세대주택",1,"자기집",440,0,250000,56,"있음",4850.8799,"3분위","5분위","300~400만원 미만",3032007,2233487,457820,4822,194453,192367,182337,107585,109800,165192,103993,373290,152447,189381,798520,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",54,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"보증부 월세",162,12000,0,30,"없음",1939.4904,"3분위","5분위","300~400만원 미만",1683768,1093074,201040,0,28000,243598,11067,17933,80917,18333,21509,0,412463,58213,590693,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",84,"대학원(석사)","졸업","취업","도매 및 소매업","전문가 및 관련 종사자","비거주용건물",0,"자기집",600,0,5e+05,66,"있음",1108.3326,"3분위","5분위","300~400만원 미만",2123083,1484028,482762,6250,17000,274878,68990,285762,26067,49482,52161,0,162183,58493,639055,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",65,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",300,0,80000,66,"있음",1144.2693,"1분위","1분위","100만원 미만",901351,823059,157926,1022,49800,14900,36460,152790,106140,134523,68434,0,35800,65264,78292,"비도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",79,"초등학교","중퇴","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",500,0,114000,124,"있음",488.8319,"1분위","1분위","100만원 미만",1004588,844588,316483,7200,5000,264070,24000,123533,3667,10781,39633,0,20933,29287,160000,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",23,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",400,5000,0,30,"없음",3192.0408,"2분위","4분위","200~300만원 미만",1426416,1349831,51118,0,58183,426615,7542,20700,211767,67081,75425,0,322650,108750,76585,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",38,"대학교(3년제 이하)","졸업","취업","금융 및 보험업","사무 종사자","다세대주택",1,"자기집",750,0,297500,70,"있음",2011.6433,"1분위","2분위","100~200만원 미만",2901135,1972872,402877,11637,31933,170720,52150,125980,34432,150241,114588,314467,342742,221106,928264,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",35,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",1,"보증부 월세",350,26128,0,52,"없음",1359.5799,"2분위","4분위","300~400만원 미만",2837912,2113631,188565,0,124505,275970,130285,289385,88100,99895,329090,0,405653,182183,724281,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",68,"대학교(4년제 이상)","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",1,"보증부 월세",450,41000,0,46,"없음",1066.9711,"3분위","6분위","400~500만원 미만",2354590,2086250,653505,0,123317,264947,18810,148392,298690,0,80233,0,332650,165707,268340,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",47,"대학교(4년제 이상)","중퇴","취업","사업시설관리 및 사업지원 및 임대 서비스업","판매 종사자","아 파 트",1,"자기집",1400,0,1300000,99,"있음",131.0297,"3분위","6분위","400~500만원 미만",2255541,1272075,192190,0,261915,209440,9000,221520,149500,51700,57090,0,55580,64140,983466,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",61,"중학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"자기집",235,0,45600,83,"있음",580.1682,"1분위","2분위","100~200만원 미만",1708840,1336266,224913,10486,42960,188496,126520,54000,190000,95193,80744,0,192040,130914,372574,"비도시"
"근로자가구",2,2,"아님","아님","아님","해당","1세대","없음","여자",28,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",1,"전세",500,60000,0,43,"없음",1442.6955,"4분위","8분위","600~700만원 미만",4955643,3746362,227820,94180,157849,125190,278444,94577,548959,222070,688662,0,1001482,307132,1209281,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",57,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",1,"자기집",700,0,355000,64,"있음",4210.5818,"5분위","9분위","700만원 이상",3619866,2897271,468034,2850,75550,169274,84675,634395,94077,328610,91497,11667,505357,431286,722596,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",54,"대학원(석사)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",1,"자기집",1400,0,630000,84,"있음",2052.4695,"4분위","7분위","500~600만원 미만",4536468,3105026,280609,0,139905,185981,38057,742230,147340,147575,170750,608333,568867,75380,1431442,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",49,"중학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",600,0,250000,99.2,"있음",359.144,"1분위","1분위","100만원 미만",1995928,1737081,286464,138633,70667,242373,87652,229538,288583,92160,39550,0,151600,109861,258847,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",31,"대학교(4년제 이상)","졸업","취업","전문, 과학 및 기술 서비스업","사무 종사자","아 파 트",1,"전세",875,280000,0,55,"없음",746.6053,"5분위","10분위","700만원 이상",6462391,4456609,243425,96975,395792,124543,749750,162905,367755,148820,1105391,0,674645,386609,2005782,"도시"
"근로자가구",2,1,"아님","해당","아님","아님","2세대","없음","여자",30,"대학교(3년제 이하)","중퇴","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",710,60000,0,59,"없음",1110.2739,"1분위","2분위","100~200만원 미만",1427926,1296946,141258,0,57233,368430,75427,131058,16983,94728,137240,0,127617,146972,130980,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",81,"고등학교","졸업","비취업","기타,무직","기타,무직","비거주용건물",1,"자기집",750,0,1500000,68,"있음",4002.2706,"3분위","5분위","300~400만원 미만",4282254,2288809,243327,933,29000,181012,279953,1274949,58183,41018,27490,0,83950,68993,1993445,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","여자",51,"대학교(4년제 이상)","졸업","취업","건설업","사무 종사자","아 파 트",1,"자기집",2250,0,680000,134,"있음",1469.5242,"5분위","10분위","700만원 이상",7261139,4938487,885907,0,111246,323078,101616,396775,348975,176968,973835,654175,725998,239915,2322652,"도시"
"근로자외 가구",5,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",1380,0,230000,83,"있음",1352.5536,"3분위","6분위","400~500만원 미만",5993112,5285110,700083,15033,396492,163757,171438,235127,587323,147003,315090,418000,1778790,356973,708002,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",72,"무학","무학(또는 해당없음)","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",400,0,78600,72,"있음",1178.3703,"1분위","1분위","100만원 미만",1025532,501957,176197,525,0,36135,29532,134430,5467,0,9217,0,13667,96789,523575,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",57,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",210,1000,0,28,"없음",3037.3604,"1분위","2분위","200~300만원 미만",919157,761508,160013,141200,7467,190167,23583,717,30000,31500,6203,0,152083,18575,157648,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",38,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",1,"자기집",1300,0,4e+05,84,"있음",2988.8144,"3분위","5분위","300~400만원 미만",1439649,1121044,77773,64300,59117,119380,8213,31687,214667,71410,34667,0,401167,38664,318605,"비도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",31,"고등학교","졸업","비취업","기타,무직","기타,무직","오피스텔",1,"전세",700,170000,0,60,"없음",1249.206,"3분위","5분위","300~400만원 미만",3160548,2256486,147343,0,253513,152359,26672,187845,372963,117776,142383,18667,549912,287054,904062,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","1세대","있음(동거)","남자",65,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",500,0,34000,96,"있음",950.4514,"2분위","4분위","300~400만원 미만",2876440,2335829,247407,39233,6133,502697,200155,362830,329272,105403,183482,0,178133,181085,540611,"비도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","있음(비동거)","여자",36,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"무상주택",350,0,0,45,"없음",1380.1842,"3분위","6분위","400~500만원 미만",2383679,2133679,288392,1500,197780,415662,39353,81600,106300,131750,88400,0,640450,142493,250000,"도시"
"근로자가구",3,3,"아님","아님","아님","해당","2세대","있음(비동거)","여자",53,"대학교(3년제 이하)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",2028,0,507000,83,"있음",5070.9312,"5분위","10분위","700만원 이상",4966149,2977750,471534,4463,479593,266620,100533,203148,323102,271722,168990,0,580740,107305,1988400,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",34,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",180,35000,0,20,"없음",2997.6168,"4분위","7분위","500~600만원 미만",1766209,865099,90917,87847,2500,265790,3167,4667,74982,102792,86521,0,116267,29650,901110,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",28,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",1,"전세",300,50000,0,24,"없음",1853.0417,"2분위","3분위","200~300만원 미만",1577406,1138771,97753,0,72787,0,9667,19692,226157,128627,63901,25000,373573,121614,438635,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",32,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",480,5000,0,16,"없음",1647.6637,"3분위","5분위","300~400만원 미만",3120090,2375457,380037,0,295767,456560,7283,292220,85033,63817,74147,550000,126767,43827,744633,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","있음(비동거)","남자",63,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",400,0,87000,66,"있음",190.7162,"1분위","1분위","100만원 미만",999565,845118,133490,57200,0,49270,133650,281200,53000,29908,17400,0,90000,0,154447,"비도시"
"근로자가구",5,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",46,"대학원(석사)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","아 파 트",2,"보증부 월세",692,2e+05,0,84,"없음",5001.3903,"4분위","7분위","400~500만원 미만",5036181,3882467,557754,39820,219806,451296,390983,321070,291762,100760,189768,447667,494472,377309,1153714,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",55,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",700,0,180000,79,"있음",3583.4089,"1분위","1분위","100만원 미만",905928,798595,298113,17267,32283,209897,13917,6333,35533,64267,19433,0,49500,52052,107333,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",69,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","서비스 종사자","아 파 트",0,"자기집",800,0,430000,73,"있음",181.5701,"2분위","4분위","300~400만원 미만",2040918,1888918,393790,0,106900,191944,18300,957730,58200,18310,7400,0,28000,108344,152000,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",59,"대학교(4년제 이상)","졸업","취업","건설업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",2,"자기집",400,0,20620,88,"있음",1327.1664,"4분위","7분위","500~600만원 미만",4257350,3625206,344942,58530,83560,337544,98158,187556,1359840,490632,190506,89496,291820,92622,632144,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",42,"대학교(4년제 이상)","졸업","취업","전기, 가스, 증기 및 공기조절 공급업","기능원 및 관련기능 종사자","아 파 트",2,"보증부 월세",653,93000,0,59,"없음",2356.8386,"5분위","9분위","700만원 이상",4639815,3244299,228353,62923,89000,256307,5067,270983,222200,118440,74967,1010000,586947,319112,1395517,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",68,"초등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",0,"보증부 월세",450,5000,0,35,"있음",270.8781,"2분위","3분위","200~300만원 미만",1445847,1361837,432560,26600,11800,532428,7660,107000,30000,56217,21200,0,0,136372,84010,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",75,"초등학교","졸업","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",125,0,50000,82,"있음",487.363,"1분위","1분위","100만원 미만",822756,819422,112120,10500,175483,234363,39983,2500,3933,63631,11300,0,136333,29275,3333,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",79,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",350,0,44000,60,"있음",1196.7935,"1분위","2분위","100~200만원 미만",984112,665780,259645,11713,6667,11805,10250,128000,21017,8562,2500,0,140817,64805,318332,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",57,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",1,"전세",1600,430000,0,84,"있음",898.4293,"5분위","9분위","700만원 이상",4520480,2334170,339580,20755,140450,215840,16150,663745,183395,101010,24000,20000,219950,389296,2186310,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",69,"중학교","졸업","취업","부동산업","사무 종사자","단독주택(다가구주택 포함)",1,"자기집",600,0,650000,83,"있음",887.6362,"5분위","10분위","700만원 이상",2952915,1442019,337067,3400,104000,173778,6458,40533,230900,67242,48667,0,349267,80707,1510897,"비도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",63,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"자기집",470,0,66500,56,"있음",239.3175,"4분위","8분위","600~700만원 미만",6093684,4941887,403125,9992,118917,130133,95175,84917,3323233,181039,12598,0,407000,175759,1151797,"비도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",43,"대학교(3년제 이하)","졸업","취업","수도, 하수 및 폐기물 처리, 원료재생업","사무 종사자","아 파 트",1,"자기집",1080,0,590000,107,"있음",2248.1701,"5분위","9분위","700만원 이상",5868188,4157507,960627,28330,282417,307250,123015,105000,360850,188657,87750,620000,792405,301207,1710681,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",25,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",1,"자기집",350,0,78000,51.75,"있음",2512.8058,"2분위","4분위","200~300만원 미만",1749907,1268167,145992,1667,130787,105285,216293,26400,127860,8747,34804,0,406625,63708,481740,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",24,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",505,5000,0,18,"없음",2760.9976,"2분위","4분위","300~400만원 미만",2267532,1933332,46470,8617,58113,569988,23473,35683,83173,2833,102667,186667,759645,56002,334200,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",63,"중학교","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",2,"보증부 월세",300,3000,0,51,"없음",946.6119,"4분위","7분위","500~600만원 미만",2792595,2074428,150852,0,10800,453316,0,376240,390000,147090,67800,0,270000,208330,718168,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",49,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",2,"자기집",1200,0,540000,84,"있음",493.4657,"5분위","10분위","700만원 이상",5423451,3302379,901627,0,491960,333517,167333,113173,470546,76982,76423,0,572437,98380,2121072,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",53,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","사무 종사자","다세대주택",0,"전세",360,80000,0,47,"없음",2618.6557,"4분위","8분위","500~600만원 미만",3697445,2778140,328268,125378,94123,218973,42635,17850,135700,426763,6782,912500,359525,109645,919305,"비도시"
"근로자가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",72,"고등학교","졸업","취업","공공행정, 국방 및 사회보장 행정","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",300,0,80000,82,"있음",1072.5244,"4분위","7분위","500~600만원 미만",2189155,1739856,609315,0,8333,475788,31700,47420,73000,35149,10757,0,92167,356228,449298,"비도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",56,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",3,"자기집",1500,0,650000,126,"있음",1461.0861,"5분위","9분위","700만원 이상",3418813,2566308,460603,5425,96983,290433,214967,136340,384022,139704,136029,0,313947,387855,852505,"도시"
"근로자가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",74,"중학교","졸업","취업","부동산업","단순노무 종사자","다세대주택",0,"자기집",900,0,3e+05,40,"있음",3615.3366,"3분위","5분위","300~400만원 미만",2482142,1355980,311122,3117,4033,117048,4720,273578,89767,85362,62733,0,269300,135200,1126162,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",42,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",2,"자기집",2028,0,507000,83,"있음",4559.6787,"4분위","8분위","700만원 이상",5149882,3418306,689219,223043,69702,339369,159743,187370,430477,180432,104910,534133,284937,214971,1731576,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",55,"대학교(3년제 이하)","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",330,0,105000,75,"있음",2346.2289,"1분위","2분위","100~200만원 미만",2485725,2016191,82980,104500,7500,397510,24350,118720,142495,45640,731300,0,225950,135246,469534,"도시"
"근로자외 가구",3,0,"아님","해당","아님","아님","2세대","있음(비동거)","여자",42,"대학원(석사)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1500,0,650000,126,"있음",1517.9055,"3분위","5분위","300~400만원 미만",3826437,3491635,293495,7000,145920,218257,23117,456582,123200,285745,128244,901333,699237,209507,334802,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",77,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"보증금 없는 월세",300,0,0,43,"없음",873.226,"1분위","1분위","100~200만원 미만",1040903,873865,169813,1383,5000,344163,10850,7350,101367,153424,32362,0,20083,28070,167038,"비도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",1125,0,330000,104,"있음",1182.1767,"3분위","6분위","400~500만원 미만",3406221,2281144,459172,23950,203292,284138,61620,69873,147150,257621,115494,105000,315147,238687,1125078,"도시"
"근로자외 가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",77,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",120,0,50000,62,"있음",1278.6667,"1분위","1분위","100만원 미만",548898,443768,244300,0,2500,28073,275,21250,96000,0,11870,0,11000,28500,105130,"비도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",74,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"자기집",250,0,50000,51,"있음",350.3232,"2분위","3분위","200~300만원 미만",2107845,1524065,514335,20560,75945,173475,15250,47250,93000,174634,117060,0,82950,209606,583780,"비도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",63,"중학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",0,"자기집",450,0,150000,50,"있음",784.776,"2분위","4분위","300~400만원 미만",2298135,2150570,547163,0,61900,74205,415695,227926,119570,58179,87650,0,352375,205907,147565,"비도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"고등학교","졸업","취업","건설업","장치,기계조작 및 조립 종사자","아 파 트",2,"보증부 월세",259,1000,0,63,"없음",352.9348,"4분위","8분위","500~600만원 미만",4477360,4198390,677462,63000,43640,493681,730660,9900,170000,172941,119280,6e+05,806550,311276,278970,"비도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",68,"고등학교","졸업","취업","보건업 및 사회복지사업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",200,0,60000,43,"있음",1287.1669,"2분위","3분위","200~300만원 미만",2826262,1636435,485019,114975,38177,53950,25062,320018,167262,29876,59536,0,144033,198527,1189827,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",50,"대학원(박사)","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","아 파 트",1,"전세",1300,450000,0,102,"없음",2306.1192,"5분위","10분위","700만원 이상",8207399,5189197,525433,4242,209768,270365,73778,630902,388828,189619,1190673,829053,756047,120488,3018202,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",73,"중학교","중퇴","취업","보건업 및 사회복지사업","단순노무 종사자","아 파 트",0,"자기집",1080,0,270000,49.99,"있음",3997.7411,"1분위","2분위","100~200만원 미만",1317225,1187880,507066,0,56260,118553,38617,290628,34083,30848,12800,0,40717,58308,129345,"도시"
