"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자외 가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",51,"고등학교","졸업","취업","숙박 및 음식점업","판매 종사자","다세대주택",1,"자기집",900,0,190000,63,"있음",2078.3606,"4분위","8분위","500~600만원 미만",4941444,4214125,704453,6992,261260,236933,82860,494787,260452,348497,158113,765583,529663,364531,727320,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",53,"대학교(4년제 이상)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","전문가 및 관련 종사자","아 파 트",0,"자기집",416,0,130000,36.66,"있음",1176.9665,"4분위","7분위","500~600만원 미만",1295054,968606,244755,550,36500,133935,33700,4633,82958,103867,198207,0,56557,72944,326448,"도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",67,"대학교(3년제 이하)","졸업","취업","금융 및 보험업","판매 종사자","아 파 트",1,"자기집",416,0,130000,36.66,"있음",1065.1466,"5분위","10분위","700만원 이상",4476292,1417266,218802,0,16500,80292,23162,54133,245843,127099,44265,0,101950,505220,3059026,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",54,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",416,0,130000,36.66,"있음",1036.6754,"2분위","3분위","200~300만원 미만",2499417,1878542,356280,36683,33788,108340,140848,187350,104467,95041,103390,0,618175,94179,620875,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",39,"대학교(3년제 이하)","졸업","취업","제조업","단순노무 종사자","아 파 트",0,"자기집",416,0,130000,36.66,"있음",1610.9698,"3분위","5분위","300~400만원 미만",1447981,761986,227390,5425,83920,46813,55595,51533,50000,31106,17423,0,8050,184733,685995,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",28,"대학교(4년제 이상)","재학","취업","교육 서비스업","전문가 및 관련 종사자","오피스텔",0,"보증부 월세",550,30000,0,34,"없음",519.7266,"1분위","2분위","100~200만원 미만",1152652,1152652,33500,0,180100,170880,3980,19650,8830,50370,305700,0,374340,5302,0,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",40,"대학교(4년제 이상)","졸업","취업","정보통신업","사무 종사자","오피스텔",1,"보증부 월세",500,1000,0,30,"없음",3115.0314,"3분위","6분위","400~500만원 미만",3473220,3366429,162666,3133,76310,431363,71995,1832408,251504,35108,114498,48013,147267,192164,106791,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",27,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","오피스텔",0,"전세",550,160000,0,34,"없음",3292.5999,"4분위","7분위","400~500만원 미만",2681200,1764795,68916,35133,161678,136300,27348,133817,168022,65353,101622,66667,623445,176495,916405,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",33,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","오피스텔",0,"전세",330,150000,0,34,"없음",2772.8733,"4분위","7분위","500~600만원 미만",4774577,3316402,91792,232704,99288,171490,103138,688967,389969,53593,477174,0,611765,396523,1458175,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",50,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","오피스텔",0,"보증부 월세",310,3000,0,26,"없음",2876.2646,"3분위","5분위","300~400만원 미만",3302492,1680185,258093,182517,42797,388630,34378,21027,9233,114490,64875,0,548417,15728,1622307,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",29,"대학교(4년제 이상)","졸업","취업","숙박 및 음식점업","서비스 종사자","오피스텔",0,"보증부 월세",310,3000,0,26,"없음",1814.7827,"1분위","2분위","100~200만원 미만",1236831,1210391,95064,29267,94420,346390,3343,9233,27148,51885,222373,0,177500,153767,26440,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",28,"대학교(3년제 이하)","졸업","취업","숙박 및 음식점업","서비스 종사자","오피스텔",0,"보증부 월세",310,3000,0,26,"없음",1793.1205,"2분위","3분위","200~300만원 미만",2606118,2211121,178100,149167,115813,337778,8767,3667,75563,132962,275397,0,846733,87174,394997,"도시"
"근로자가구",2,1,"아님","해당","아님","아님","2세대","없음","여자",52,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","오피스텔",0,"보증부 월세",310,3000,0,26,"없음",1642.4036,"2분위","3분위","200~300만원 미만",3234092,3185467,468983,149867,165652,413616,64688,25358,108267,256874,90323,113333,927433,401072,48625,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",30,"대학교(3년제 이하)","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","오피스텔",0,"보증부 월세",310,3000,0,26,"없음",3533.6076,"2분위","3분위","200~300만원 미만",1690185,1403228,72510,43080,69267,370626,55305,87015,105976,105284,65528,0,351513,77125,286957,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",59,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","오피스텔",1,"보증부 월세",310,3000,0,26,"없음",1326.2484,"3분위","5분위","300~400만원 미만",2459726,2054739,61267,97067,20433,350190,35387,61083,538157,51731,11300,0,789633,38491,404987,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","남자",50,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"보증부 월세",450,5000,0,35,"있음",292.7477,"1분위","1분위","100만원 미만",2146659,2124289,400980,167000,0,497998,100,510900,36000,0,27980,0,463000,20331,22370,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",58,"고등학교","졸업","취업","제조업","단순노무 종사자","아 파 트",0,"자기집",990,0,330000,84,"있음",2831.0356,"2분위","3분위","200~300만원 미만",1490282,1112222,295661,433,80150,179537,7980,45930,51558,52972,63413,0,224337,110251,378060,"도시"
"근로자가구",4,3,"아님","아님","아님","해당","2세대","없음","여자",41,"대학원(석사)","재학","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",1,"자기집",990,0,330000,84,"있음",1423.6869,"4분위","8분위","600~700만원 미만",4341892,2934054,1228262,94140,136540,220594,53090,275490,270149,228130,25180,0,240020,162459,1407838,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",990,0,330000,84,"있음",1075.9534,"3분위","5분위","300~400만원 미만",3117629,2475125,945478,5560,30682,314556,48200,352798,252900,68302,147500,0,154360,154789,642504,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",59,"대학교(4년제 이상)","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","사무 종사자","아 파 트",1,"자기집",990,0,330000,84,"있음",1050.9355,"5분위","10분위","700만원 이상",13002236,10925045,208348,0,69200,200487,52800,51300,9386518,180513,23495,0,606400,145985,2077190,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",45,"대학교(4년제 이상)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"자기집",1160,0,5e+05,84,"있음",1023.2641,"5분위","10분위","700만원 이상",5834537,3528116,438011,27000,70700,269321,18697,710390,128267,108771,105357,1180000,293487,178117,2306421,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",38,"대학교(4년제 이상)","졸업","취업","전기, 가스, 증기 및 공기조절 공급업","장치,기계조작 및 조립 종사자","연립주택",2,"사택",750,0,0,79,"없음",1995.9874,"5분위","9분위","700만원 이상",3360172,2139932,238111,442,58775,867081,52563,143067,152333,86511,96075,0,323425,121549,1220240,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",33,"대학교(4년제 이상)","졸업","취업","전기, 가스, 증기 및 공기조절 공급업","장치,기계조작 및 조립 종사자","연립주택",1,"사택",750,0,0,79,"없음",1088.4797,"4분위","8분위","600~700만원 미만",11772897,10841287,213206,73075,310000,2285249,6408860,35500,257049,79130,224449,0,637722,317048,931610,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",62,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"전세",250,40000,0,46,"없음",1565.2547,"1분위","2분위","100~200만원 미만",1279025,1044961,136842,141454,54120,90364,26000,54120,42300,39170,13344,0,341440,105807,234064,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",39,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"전세",350,60000,0,59,"없음",2697.456,"3분위","6분위","400~500만원 미만",2682106,1685194,174040,22156,18200,97512,45522,22060,745280,96743,71110,0,290000,102571,996912,"도시"
"근로자가구",5,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",44,"고등학교","졸업","취업","예술, 스포츠 및 여가관련 서비스업","서비스 종사자","단독주택(다가구주택 포함)",1,"전세",550,1e+05,0,71,"없음",1729.6479,"4분위","8분위","600~700만원 미만",3536481,3320690,486928,76564,113740,378952,71516,176230,978054,191485,167866,129000,329200,221156,215790,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",64,"중학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","다세대주택",0,"전세",290,35000,0,38,"없음",1732.5003,"3분위","5분위","300~400만원 미만",2573788,2234176,256408,60000,169867,81180,241075,380717,80333,145833,44271,0,326433,448058,339612,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",71,"고등학교","졸업","취업","부동산업","단순노무 종사자","아 파 트",1,"자기집",1053,0,270000,60,"있음",445.7983,"1분위","2분위","100~200만원 미만",2872261,2484241,626935,4140,44950,223175,93940,675235,176724,111949,222000,0,173450,131743,388020,"도시"
"근로자가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",56,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",1053,0,270000,60,"있음",236.3456,"5분위","9분위","700만원 이상",3670152,2506772,163370,0,55000,109860,7500,450000,510000,219607,28765,0,661490,301180,1163380,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",66,"중학교","졸업","취업","건설업","단순노무 종사자","다세대주택",1,"자기집",1000,0,80000,60,"있음",2407.4714,"2분위","4분위","200~300만원 미만",2496126,1511758,356734,31187,19817,132975,2867,46633,170110,505254,125448,0,74533,46200,984368,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",63,"중학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","다세대주택",0,"자기집",1000,0,80000,60,"있음",2091.5335,"2분위","4분위","200~300만원 미만",1350364,710607,193672,0,39202,96049,6530,48183,52892,16847,12383,0,189300,55549,639757,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",49,"고등학교","졸업","취업","건설업","단순노무 종사자","단독주택(다가구주택 포함)",0,"보증부 월세",350,5000,0,70,"없음",2027.5834,"2분위","3분위","200~300만원 미만",2680698,2582738,306198,12783,287013,580472,254922,33833,171845,259958,24120,0,332133,319461,97960,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",38,"대학교(3년제 이하)","졸업","취업","운수 및 창고업","단순노무 종사자","아 파 트",1,"자기집",900,0,395000,94,"있음",2806.5344,"3분위","5분위","300~400만원 미만",1996804,1433002,163310,19553,20163,240707,1800,50717,51667,124867,59325,0,583948,116946,563802,"도시"
"근로자외 가구",2,0,"아님","해당","아님","아님","2세대","있음(비동거)","여자",43,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",900,0,395000,94,"있음",1346.1068,"1분위","1분위","100만원 미만",1733287,1445048,349250,1733,127958,228693,26220,82070,88767,80500,62463,0,241683,155710,288238,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",40,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",900,0,395000,94,"있음",1501.6761,"4분위","8분위","500~600만원 미만",6494912,5291778,862334,27630,349115,301925,235177,283583,162783,312806,208749,1434333,860616,252727,1203134,"도시"
"근로자외 가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",72,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","전문가 및 관련 종사자","아 파 트",1,"전세",700,150000,0,59,"없음",2043.3712,"4분위","7분위","500~600만원 미만",2523954,2472729,536985,27265,14833,218780,59223,94407,238583,16713,119083,0,1077450,69407,51225,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",57,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",700,0,250000,59,"있음",1704.61,"2분위","3분위","200~300만원 미만",3247944,2016503,214832,267413,10565,217138,209397,96217,251750,130114,26147,0,494435,98496,1231441,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","여자",67,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"보증부 월세",700,10000,0,59,"없음",1701.0806,"1분위","2분위","100~200만원 미만",2751137,2740049,446233,14080,10800,990016,173375,240715,75691,230159,90332,0,291695,176954,11088,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",58,"고등학교","졸업","취업","제조업","단순노무 종사자","아 파 트",1,"자기집",700,0,250000,59,"있음",2795.3739,"2분위","3분위","200~300만원 미만",1341136,1011664,327683,12533,19167,194088,14833,66648,102167,26044,34605,0,105858,108037,329472,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",43,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","비거주용건물",1,"사택",320,3000,0,23,"없음",3003.599,"4분위","7분위","500~600만원 미만",2975863,1771098,94348,94668,69445,403188,2075,5512,161750,84890,18333,0,685950,150938,1204765,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",65,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"전세",440,80000,0,80,"없음",2105.6532,"1분위","1분위","100~200만원 미만",1143436,998995,169772,4467,53333,81351,79417,88417,159417,68275,113833,30000,80533,70180,144442,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",25,"고등학교","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",0,"전세",450,80000,0,38,"없음",3696.7058,"2분위","3분위","200~300만원 미만",1678055,1158264,88120,30133,194000,88331,25083,101650,110375,25467,139480,0,256183,99441,519792,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","여자",32,"대학교(4년제 이상)","중퇴","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",0,"보증금 없는 월세",450,0,0,38,"없음",2501.8276,"3분위","5분위","300~400만원 미만",2362548,1919915,244328,0,183601,542163,28755,62708,81288,87610,266430,0,357325,65709,442633,"도시"
"근로자가구",2,2,"아님","아님","아님","해당","2세대","없음","여자",53,"고등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","아 파 트",0,"전세",450,80000,0,38,"없음",535.8836,"3분위","5분위","300~400만원 미만",2082509,1678229,477075,0,108350,83700,7700,132870,153300,125467,61223,0,436290,92254,404280,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",62,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",900,0,385000,109,"있음",1511.1342,"5분위","9분위","700만원 이상",3961381,2482385,643198,43083,72800,146093,172845,364517,178117,57232,195833,0,486275,122391,1478997,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","여자",71,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",0,"자기집",900,0,385000,109,"있음",1497.3558,"3분위","5분위","300~400만원 미만",2172188,1655308,482303,483,3667,144203,8150,519837,51333,164773,166400,0,84667,29493,516880,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",34,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",900,0,385000,109,"있음",1876.6876,"4분위","8분위","600~700만원 미만",4478386,3345111,329477,65910,249600,181508,32096,79300,283818,137145,316399,452800,1105904,111153,1133275,"도시"
"근로자외 가구",6,2,"아님","아님","아님","해당","3세대이상","없음","여자",61,"고등학교","졸업","취업","제조업","관리자","아 파 트",3,"자기집",1500,0,770000,146,"있음",2048.3385,"5분위","10분위","700만원 이상",5910272,5387027,761450,69545,260597,547231,400858,518048,141375,247324,288530,1317483,489637,344948,523245,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",36,"대학교(4년제 이상)","졸업","취업","수도, 하수 및 폐기물 처리, 원료재생업","단순노무 종사자","아 파 트",1,"자기집",1250,0,350000,59,"있음",1928.192,"4분위","7분위","500~600만원 미만",2918899,2307945,243024,53793,66237,221628,87080,307817,248833,139120,198527,0,523075,218811,610954,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",45,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",1250,0,350000,59,"있음",2205.9097,"3분위","5분위","300~400만원 미만",2781887,2213703,544314,68072,82552,191942,65335,63664,146288,139027,155247,315598,205915,235751,568184,"도시"
"근로자가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",53,"고등학교","졸업","취업","운수 및 창고업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",1250,0,350000,59,"있음",2058.7487,"4분위","8분위","600~700만원 미만",6200862,4067347,554574,0,330176,257474,159870,328590,327014,225746,341314,114000,1025704,402886,2133515,"도시"
"근로자외 가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","여자",72,"중학교","졸업","취업","숙박 및 음식점업","서비스 종사자","아 파 트",0,"자기집",450,0,185000,78,"있음",548.6835,"3분위","5분위","300~400만원 미만",2522061,1280516,87100,27260,14950,64315,24100,572950,5750,73719,32400,0,190600,187372,1241545,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",61,"중학교","졸업","취업","건설업","단순노무 종사자","아 파 트",0,"자기집",450,0,185000,78,"있음",768.1281,"1분위","2분위","100~200만원 미만",2750569,2050839,475413,46833,171333,206467,479163,79900,69833,219655,18333,0,195500,88408,699730,"도시"
"근로자가구",4,3,"아님","아님","아님","해당","2세대","있음(비동거)","여자",54,"고등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","아 파 트",0,"자기집",450,0,185000,78,"있음",1003.2602,"5분위","9분위","700만원 이상",4803841,3846083,625607,0,363100,215550,87667,250467,242767,209278,585733,0,969700,296215,957758,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",39,"대학교(4년제 이상)","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","아 파 트",1,"자기집",1000,0,6e+05,85,"있음",2964.2189,"4분위","8분위","600~700만원 미만",4158199,2618378,234163,1667,64333,218340,6475,169733,153567,113490,100050,1238917,141217,176426,1539822,"도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",58,"고등학교","졸업","취업","부동산업","단순노무 종사자","아 파 트",2,"자기집",1000,0,620000,85,"있음",2299.571,"5분위","10분위","700만원 이상",5652050,2698800,422837,38555,41200,258952,56333,92183,405000,389618,98000,0,624623,271498,2953250,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",62,"고등학교","졸업","취업","제조업","단순노무 종사자","아 파 트",1,"자기집",1000,0,620000,85,"있음",1580.6741,"4분위","7분위","500~600만원 미만",3602806,2934941,716209,14192,168283,258000,90202,638867,269776,90829,51200,0,387630,249753,667865,"도시"
"근로자가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",46,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",1600,0,6e+05,84.6,"있음",1413.8883,"5분위","10분위","700만원 이상",6554068,4599906,792042,72238,124639,295940,67063,44465,303188,246087,657783,550000,1025400,421063,1954162,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",60,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","아 파 트",0,"자기집",1600,0,6e+05,84.6,"있음",845.4376,"3분위","5분위","300~400만원 미만",3357741,2780301,718089,44760,191867,251023,104233,181813,119067,70951,85747,0,741183,271567,577440,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",59,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",3,"자기집",950,0,370000,111,"있음",2017.715,"5분위","10분위","700만원 이상",5542559,3791140,727212,12644,261264,295962,113636,170128,783200,154849,310496,64000,290072,607677,1751419,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",41,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","아 파 트",1,"전세",1100,320000,0,107,"없음",2326.0012,"3분위","5분위","300~400만원 미만",6366693,5277865,1036315,60412,303988,337935,168977,480515,329488,98258,227204,732005,1122142,380627,1088827,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",47,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","사무 종사자","아 파 트",1,"자기집",1080,0,590000,108,"있음",1867.9558,"4분위","8분위","600~700만원 미만",4946563,3804053,677800,65968,200575,280553,213533,91086,252317,146654,223220,605500,811590,235257,1142510,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",29,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","판매 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",400,5000,0,43,"없음",239.427,"3분위","5분위","300~400만원 미만",3557895,3036085,424865,372130,20000,454662,120000,346200,260780,106001,68700,0,734600,128147,521810,"도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",57,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"전세",650,80000,0,83,"없음",2099.6746,"4분위","7분위","400~500만원 미만",3282404,2738638,600315,58880,155650,175063,39083,152600,300590,128859,63680,0,937300,126617,543767,"도시"
"근로자가구",2,1,"해당","아님","아님","아님","1세대","있음(동거)","남자",84,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","전문가 및 관련 종사자","아 파 트",0,"자기집",650,0,150000,83,"있음",1591.9615,"2분위","3분위","200~300만원 미만",2005791,1543144,612102,3417,115967,158757,46460,193360,16417,124600,2500,0,114883,154682,462647,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",68,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",650,0,150000,83,"있음",2300.4308,"1분위","1분위","100~200만원 미만",1109865,869875,286322,1992,61283,125855,32575,72667,23317,41187,2500,0,123917,98262,239990,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",59,"고등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","단독주택(다가구주택 포함)",0,"전세",500,40000,0,62,"없음",2175.092,"1분위","2분위","200~300만원 미만",1196043,943683,203940,14128,32467,77685,108065,214650,22242,57642,14400,6667,108633,83165,252360,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",85,"초등학교","졸업","취업","교육 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",550,0,390000,56,"있음",1728.7202,"1분위","2분위","100~200만원 미만",1355362,1260532,81980,119583,833,672613,5155,110650,87725,20139,13853,0,145000,3000,94830,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",56,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",400,3000,0,53,"없음",2310.8426,"5분위","9분위","700만원 이상",4718618,3623215,364767,10143,135562,384692,362670,271817,284030,427578,243567,0,717285,421105,1095403,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",45,"대학교(4년제 이상)","졸업","취업","제조업","기능원 및 관련기능 종사자","다세대주택",0,"자기집",400,0,155000,37,"있음",1962.4367,"2분위","4분위","300~400만원 미만",2440154,1983018,384995,13633,130283,170705,132852,93150,41598,107040,70908,446667,291617,99570,457136,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",43,"대학교(4년제 이상)","졸업","취업","정보통신업","전문가 및 관련 종사자","다세대주택",0,"자기집",400,0,155000,37,"있음",1428.9254,"4분위","7분위","400~500만원 미만",3344115,1255685,272227,95500,16193,113030,100903,19937,148957,73510,158800,0,198233,58394,2088430,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",58,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","다세대주택",1,"자기집",400,0,155000,37,"있음",1678.7822,"3분위","5분위","400~500만원 미만",2354379,1587102,254492,9653,157983,136733,52058,200187,214317,101939,33873,0,285850,140017,767277,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",62,"중학교","졸업","취업","건설업","기능원 및 관련기능 종사자","다세대주택",2,"자기집",400,0,80000,60,"있음",1150.4454,"2분위","3분위","200~300만원 미만",2039693,1779793,366268,6258,180633,144372,57308,212850,209800,81024,21500,0,391233,108545,259900,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",56,"고등학교","졸업","취업","제조업","장치,기계조작 및 조립 종사자","다세대주택",0,"자기집",400,0,80000,60,"있음",1221.4545,"4분위","7분위","500~600만원 미만",3569869,2658072,547335,233,107167,84563,55965,1047867,92108,86313,3000,0,541650,91871,911797,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",47,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","다세대주택",1,"자기집",800,0,2e+05,59,"있음",993.9843,"4분위","7분위","500~600만원 미만",4165181,3121220,412900,103267,29417,135338,612207,160600,297240,503176,61778,0,683467,121831,1043961,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",49,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","다세대주택",1,"자기집",700,0,170000,51,"있음",836.5762,"2분위","4분위","300~400만원 미만",1694471,1227695,293334,4318,41340,88164,46756,136200,125880,50138,43300,0,359720,38546,466776,"도시"
