"조사기준연도","행정구역시도코드","대표자성별코드","자본금출자금","자본금중외국자본비율","기업상태변동코드","상호출자제한_기업집단_대상여부","주식시장상장형태코드","주사업_산업대분류코드","주사업산업중분류코드","상용근로_남여합계종사자수","상용근로_남자종사자수","상용근로_여자종사자수","상용근로_본사본점_남여합계종사자수","상용근로_본사본점_남자종사자수","상용근로_본사본점_여자종사자수","상용근로_본사본점_기능직_남여합계종사자수","상용근로_본사본점_기능직_남자종사자수","상용근로_본사본점_기능직_여자종사자수","상용근로_본사본점_현업제조부문_남여합계종사자수","상용근로_본사본점_현업제조부문_남자종사자수","상용근로_본사본점_현업제조부문_여자종사자수","상용근로_본사본점_현업비제조부문_남여합계종사자수","상용근로_본사본점_현업비제조부문_남자종사자수","상용근로_본사본점_현업비제조부문_여자종사자수","상용근로_본사본점이외_남여합계종사자수","상용근로_본사본점이외_남자종사자수","상용근로_본사본점이외_여자종사자수","상용근로_본사본점이외_국내_남여합계종사자수","상용근로_본사본점이외_국내_남자종사자수","상용근로_본사본점이외_국내_여자종사자수","상용근로_본사본점이외_국내_제조업_남여합계종사자수","상용근로_본사본점이외_국내_제조업_남자종사자수","상용근로_본사본점이외_국내_제조업_여자종사자수","상용근로_본사본점이외_국내_도소매업_남여합계종사자수","상용근로_본사본점이외_국내_도소매업_남자종사자수","상용근로_본사본점이외_국내_도소매업_여자종사자수","상용근로_본사본점이외_국내_숙박음식업_남여합계종사자수","상용근로_본사본점이외_국내_숙박음식업_남자종사자수","상용근로_본사본점이외_국내_숙박음식업_여자종사자수","상용근로_본사본점이외_국내_건설업_남여합계종사자수","상용근로_본사본점이외_국내_건설업_남자종사자수","상용근로_본사본점이외_국내_건설업_여자종사자수","상용근로_본사본점이외_국내_운수업_남여합계종사자수","상용근로_본사본점이외_국내_운수업_남자종사자수","상용근로_본사본점이외_국내_운수업_여자종사자수","상용근로_본사본점이외_국내_금융보험업_남여합계종사자수","상용근로_본사본점이외_국내_금융보험업_남자종사자수","상용근로_본사본점이외_국내_금융보험업_여자종사자수","상용근로_본사본점이외_국내_연구개발업_남여합계종사자수","상용근로_본사본점이외_국내_연구개발업_남자종사자수","상용근로_본사본점이외_국내_연구개발업_여자종사자수","상용근로_본사본점이외_국내_기타산업_남여합계종사자수","상용근로_본사본점이외_국내_기타산업_남자종사자수","상용근로_본사본점이외_국내_기타산업_여자종사자수","상용근로_본사본점이외_국외_남여합계종사자수","상용근로_본사본점이외_국외_남자종사자수","상용근로_본사본점이외_국외_여자종사자수","임시일용근로_남여합계종사자수","임시일용근로_남자종사자수","임시일용근로_여자종사자수","임시일용근로_기타_남여합계종사자수","임시일용근로_기타_남자종사자수","임시일용근로_기타_여자종사자수","유형자산_연간증가합계금액","유형자산_토지_연간증가금액","유형자산_건물_연간증가금액","유형자산_구축물_연간증가금액","유형자산_기계장치_연간증가금액","유형자산_선박항공기_연간증가금액","유형자산_차량운반구_연간증가금액","유형자산_건설중인자산_연간증가금액","유형자산_기타_연간증가금액","무형자산_취득_연간증가금액","유형자산_연간감소합계금액","유형자산_토지_연간감소금액","유형자산_건물_연간감소금액","유형자산_구축물_연간감소금액","유형자산_기계장치_연간감소금액","유형자산_선박항공기_연간감소금액","유형자산_차량운반구_연간감소금액","유형자산_건설중인자산_연간감소금액","유형자산_기타_연간감소금액","무형자산_연간감소합계금액","재무구조_자산_총액","재무구조_당좌자산","재무구조_재고자산","재무구조_투자자산","재무구조_유형자산","재무구조_유형자산_토지_연말잔액","재무구조_유형자산_건물_연말잔액","재무구조_유형자산_구축물_연말잔액","재무구조_유형자산_기계장치_연말잔액","재무구조_유형자산_선박항공기_연말잔액","재무구조_유형자산_차량운반구_연말잔액","재무구조_유형자산_건설중인자산_연말잔액","재무구조_유형자산_기타_연말잔액","재무구조_무형자산","재무구조_부채_총액","재무구조_유동부채","재무구조_비유동부채","재무구조_자본총액","재무구조_자본잉여금","경영실적_매출금액영업수익","경영실적_영업비용_매출원가금융보험관련비","경영실적_영업비용_판매비및일반관리비","경영실적_영업외수익금액","경영실적_영업외비","경영실적_법인세차감전순이익"
"2021","경기도","남",8662,100,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",175,152,17,175,148,16,15,10,5,143,132,11,0,0,0,14,14,2,15,14,2,15,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,0,0,0,1294,0,21,1122,466,0,6918,0,0,0,1783,0,0,175,0,63,132165,93250,9623,6873,34401,0,2541,694,18693,0,84,2299,340,528,79883,79236,738,57309,0,69020,65334,12683,4802,307,-2370
"2021","서울특별시","남",3329,0,"변동없음","아니오","비상장","정보통신업(58~63)","출판업",138,99,38,139,99,38,135,99,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,2221,1850,0,960,2894,999,934,0,7,0,99,0,248,10,3006,1402,1195,1537,0,11517,0,10214,126,-55,631
"2021","인천광역시","남",1199,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",196,149,43,211,152,46,3,2,1,4,3,2,201,137,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,12,0,0,0,5895,0,345,749,1181,0,58,2140,2372,844,11948,4482,0,0,0,0,0,3423,151,0,302853,225042,72657,91151,25367,6773,15211,148,0,0,142,0,6783,3435,279355,209890,71473,-16067,0,439613,405480,55845,8484,4472,-6544
"2021","서울특별시","남",15244,0,"변동없음","아니오","비상장","제조업(10~34)","섬유제품 제조업; 의복제외",251,191,55,68,57,15,37,28,6,34,28,8,0,0,0,184,141,44,185,141,44,178,105,7,89,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,309,0,0,0,147,0,0,64,48,0,0,0,0,0,0,0,0,0,0,0,47260,36020,18870,0,36612,12598,14423,1678,4571,0,14,29,194,248,8065,4692,4113,41213,0,58277,51085,4718,2896,90,723
"2021","서울특별시","남",19096,0,"변동없음","예","코스닥","정보통신업(58~63)","컴퓨터 프로그래밍, 시스템 통합 및 관리업",444,322,131,406,291,101,51,29,21,0,0,0,414,320,97,27,30,5,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,22,5,0,0,0,16,15,2,0,0,0,285,0,0,0,0,0,178,0,9,25618,40,0,0,0,0,0,0,0,0,274,160895,31771,31859,7484,15325,8910,3753,0,0,0,153,0,3137,13123,70844,47563,20703,85407,51177,130418,124275,8100,2583,2377,2582
"2021","전라남도","남",643,0,"변동없음","아니오","비상장","건설업(41~42)","전문직별 공사업",199,197,12,186,177,12,112,108,12,0,0,0,0,0,0,62,56,4,19,55,4,0,8,0,0,0,0,0,0,0,76,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,4076,3618,0,0,99,0,65,0,29,0,0,0,0,0,0,0,15,1440,0,0,45916,19455,2072,5034,9404,6212,0,1,0,0,208,0,151,47,19180,16240,2035,26351,0,94359,88807,7846,1979,366,7469
"2021","서울특별시","남",634,0,"변동없음","아니오","비상장","전문, 과학 및 기술 서비스업(70~73)","전문 서비스업",231,91,138,230,92,156,221,61,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26411,3392,0,399,386,0,1183,0,0,0,18,0,257,2653,9597,8872,1499,17752,19988,5985,0,3354,157,118,4812
"2021","경기도","남",801,0,"변동없음","아니오","비상장","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",101,52,52,93,48,52,30,26,4,59,22,35,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6498,1049,0,0,744,0,0,2625,134,232,728,0,0,0,0,0,0,0,0,0,25251,4711,7752,2062,13513,6834,596,0,96,0,139,2295,652,741,9037,7029,2257,18463,0,13863,10725,5628,106,351,1560
"2021","서울특별시","남",3000,0,"변동없음","아니오","비상장","전문, 과학 및 기술 서비스업(70~73)","전문 서비스업",90,46,44,91,46,44,86,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19455,15514,131,0,376,0,0,0,0,0,6,0,20,166,4114,4039,57,15662,13927,36133,32496,5046,56,7,-9640
"2021","부산광역시","남",1789,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",52,40,14,23,18,14,21,16,2,0,0,0,0,0,0,27,17,6,27,16,6,0,0,0,18,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,12833,10305,412,72,14357,10210,6423,121,145,0,2,0,67,0,3831,3938,719,5173,0,20434,13122,9022,-2,30,663
"2021","경기도","남",700,0,"변동없음","아니오","비상장","부동산업(68)","부동산업",222,173,46,52,36,17,54,37,20,0,0,0,0,0,0,153,129,22,155,132,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,135,23,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,141,5,299,1157,258,0,0,0,0,47,0,0,0,252407,102166,16515,8447,11340,4167,6161,0,10,0,68,76,87,2518,78366,39070,42451,168119,7891,118836,106101,5287,2364,215,22692
"2021","서울특별시","남",1815,0,"기타","아니오","비상장","정보통신업(58~63)","출판업",43,27,13,46,27,13,47,28,13,0,0,0,16,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,259,0,20,0,0,0,0,0,0,0,0,0,11,0,3557,2915,0,86,235,0,0,0,0,0,271,0,238,1001,1772,2231,540,1665,37372,7631,1857,3292,154,31,-6023
"2021","울산광역시","남",744,0,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",189,158,33,189,163,35,24,14,10,164,141,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,2,0,0,0,1579,0,0,0,752,0,0,619,60,2,485,0,0,0,0,0,0,0,0,0,29109,12501,474,7196,3296,230,1028,91,944,0,-6,578,269,0,8718,8230,217,20874,0,27362,20732,3023,265,36,555
"2021","서울특별시","남",6227,0,"변동없음","아니오","비상장","정보통신업(58~63)","정보서비스업",21,11,8,17,11,8,17,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24783,18570,112,1186,20,0,0,0,0,0,-6,0,12,1,13063,11981,478,15476,0,18157,9863,4421,1903,121,-1
"2021","경기도","남",11780,100,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",68,44,25,71,44,25,34,22,8,0,0,0,22,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32117,4894,466,3891,82,0,0,0,0,0,-6,0,30,4,29226,18357,10893,3035,0,8510,2049,6120,546,-73,2125
"2021","경상남도","남",498,0,"변동없음","아니오","비상장","제조업(10~34)","1차 금속 제조업",76,64,13,68,65,13,15,13,2,47,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,3,0,72,0,75,0,0,183,0,0,0,0,0,0,0,207,0,0,35406,13162,7170,8,14136,9707,3166,0,1613,0,147,0,30,342,13244,13549,478,18678,0,59157,55250,1920,330,590,-2977
"2021","경기도","남",14611,0,"변동없음","아니오","코스닥","제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외",57,46,8,52,46,8,40,32,8,11,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,336,48,0,0,10,0,2,0,0,0,73033,54292,5576,29762,2492,0,0,185,320,0,61,0,1536,1182,13664,11179,4126,56937,35861,84117,64519,9219,3198,8134,6579
"2021","경상남도","여",24933,0,"변동없음","아니오","코스피","제조업(10~34)","기타 기계 및 장비 제조업",584,586,4,134,122,4,100,96,4,0,0,0,0,0,0,504,402,5,497,374,5,348,658,4,0,0,0,0,0,0,28,24,-3,0,0,0,0,0,0,0,0,0,53,43,4,0,0,0,0,0,0,0,0,0,22607,4489,0,5,1142,0,11,9070,405,2823,0,0,0,0,0,0,0,0,0,0,347280,201080,0,81485,298104,33451,17519,1647,20603,0,1635,7236,128,8007,334441,132864,190319,42508,66219,81079,65410,10329,5372,12305,-18318
"2021","경기도","남",498,0,"변동없음","아니오","비상장","제조업(10~34)","고무 및 플라스틱제품 제조업",125,116,9,130,78,8,2,1,1,115,71,6,0,0,0,48,45,1,50,45,0,49,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,0,0,30,0,57,0,58,0,93,0,0,0,18,0,0,0,0,0,17663,11367,1526,3985,13575,8389,4884,11,1773,0,48,0,166,0,10591,1847,7675,10157,0,16048,16501,738,541,508,1159
"2021","경기도","남",300,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","소매업; 자동차 제외",55,28,25,50,27,25,2,0,2,0,0,0,46,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,372,50,0,0,0,0,215,0,0,0,182,0,0,0,0,0,0,0,0,0,11914,3082,190,1137,15477,12929,2818,601,0,0,261,28,79,251,5759,5919,457,6082,251,4516,3250,2328,-104,86,292
"2021","부산광역시","남",668,0,"변동없음","아니오","비상장","숙박 및 음식점업(55~56)","숙박업",63,51,13,62,51,13,63,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38669,7555,2,479,931,558,628,0,0,0,16,0,77,14,6216,5366,305,33071,19893,7796,0,8254,1304,787,-2273
"2021","경기도","남",25839,0,"변동없음","아니오","코스피","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",419,262,112,239,171,39,81,73,9,157,123,25,0,0,0,114,105,15,115,104,15,91,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,130,131,14,0,0,0,238,195,57,0,0,0,605,0,0,0,2062,0,0,53,0,0,2077,1460,1,0,5,0,0,24,0,9510,704304,325923,88214,353989,3830,297,1568,0,103,0,43,0,4063,0,12456,8388,4547,60705,14423,613144,575898,48312,203488,2120,50273
"2021","경상남도","남",1790,0,"변동없음","아니오","비상장","제조업(10~34)","기타 기계 및 장비 제조업",89,82,6,87,81,5,58,58,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,244,0,0,0,1516,814,0,0,0,0,8,0,31,0,29983,3782,817,2463,31140,17364,11109,19856,46,0,275,0,154,1,22495,15579,5687,9576,0,20294,18944,3792,1871,794,559
"2021","서울특별시","남",2966,0,"변동없음","아니오","비상장","숙박 및 음식점업(55~56)","음식점 및 주점업",180,110,68,83,54,28,81,54,28,0,0,0,0,0,0,96,62,39,95,63,39,0,0,0,0,0,0,95,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,0,0,495,0,0,4,0,0,0,0,56,0,52,0,0,0,0,0,0,0,130,0,3774,1875,25,0,1842,0,0,0,198,0,18,0,744,1,519,944,210,1692,0,16970,8304,11073,60,23,581
"2021","경기도","남",604,0,"변동없음","아니오","비상장","제조업(10~34)","인쇄 및 기록매체 복제업",148,118,22,136,125,21,20,13,7,126,114,16,0,0,0,15,18,0,14,19,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,0,0,239,339,0,0,0,0,0,0,0,0,0,0,24486,2655,2011,904,19293,6950,5214,142,1947,0,-5,28,382,1037,15892,10482,5871,5733,0,28323,15056,15456,325,284,594
"2021","서울특별시","남",3052,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",27,23,4,24,21,4,24,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,948,0,1,67,0,0,70,0,0,0,40,0,0,0,0,0,20880,9716,995,0,1727,972,581,0,366,0,23,115,299,18,13507,5111,7265,6847,0,26962,23343,10278,387,336,187
"2021","서울특별시","남",7778,0,"변동없음","아니오","코스닥","전문, 과학 및 기술 서비스업(70~73)","연구개발업",21,14,7,20,13,7,23,13,7,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,160,0,0,4,0,0,0,13,49,57,116,0,0,0,0,0,0,0,0,3,21130,14652,813,8674,17554,9494,9489,0,0,0,-4,0,84,204,12953,13693,146,6062,85158,1317,0,11586,5669,2958,-772
"2021","경상남도","남",675,0,"변동없음","아니오","비상장","제조업(10~34)","기타 운송장비 제조업",117,115,3,57,51,3,23,20,2,38,37,1,0,0,0,64,61,0,66,57,0,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,72,0,0,952,107,423,815,0,0,0,176,0,0,0,0,0,4819,4557,58,2,28850,7838,21186,0,4867,0,17,1103,12,2134,1463,1414,16,308,0,9319,10488,739,146,31,-1104
"2021","경기도","여",31385,0,"변동없음","아니오","비상장","제조업(10~34)","1차 금속 제조업",258,256,29,255,223,30,86,72,12,141,131,7,0,0,0,16,16,2,16,16,2,0,0,0,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,1,0,0,0,0,0,0,0,0,0,31421,0,0,98,333,0,146,42169,4045,113,15201,0,0,0,2284,0,0,0,324,649,266690,111892,49847,362,117108,19483,15873,1495,-17852,0,231,59796,4868,115,61515,58471,3743,215332,8198,185470,155521,18895,1821,2242,17952
"2021","서울특별시","남",1000,0,"변동없음","아니오","비상장","전문, 과학 및 기술 서비스업(70~73)","전문 서비스업",40,15,32,50,16,32,51,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,85,8,41,0,0,0,0,0,0,61,0,0,81413,21098,0,25619,228,0,0,0,0,0,-4,0,1276,22,45186,38063,8591,38389,1423,1624,0,6094,15971,3697,28793
"2021","경기도","남",8558,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","도매 및 상품 중개업",191,167,21,81,61,14,85,62,14,0,0,0,0,0,0,102,91,10,102,87,10,0,0,0,63,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,150,0,69,0,3270,974,0,0,0,0,0,0,154,0,115948,48917,21271,10691,21435,19052,1378,400,0,0,144,19,61,326,40459,41946,2729,81540,0,242903,210948,6325,4931,2829,2570
"2021","경기도","남",59043,0,"변동없음","아니오","코스피","정보통신업(58~63)","영상·오디오 기록물 제작 및 배급업",368,249,111,40,28,11,36,29,11,0,0,0,0,0,0,243,247,83,246,253,82,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,101,62,0,0,0,10,4,8,0,0,0,14874,0,340,-656,75,0,324,369,6603,838,15,0,0,0,0,0,0,299,204,0,300301,125613,0,10427,92571,11614,56703,398,2991,0,413,106,11467,1223,168050,118313,40776,127840,60729,127006,100996,29074,26229,33079,-5225
"2021","경기도","남",402,0,"변동없음","아니오","비상장","사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","사업시설 관리 및 조경 서비스업",529,364,138,44,35,12,10,4,6,0,0,0,0,0,0,452,306,134,454,322,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,406,108,0,0,0,0,0,0,0,0,0,976,0,193,0,0,0,37,0,0,0,0,0,883,0,0,0,0,0,0,0,2988,1995,57,24,17519,12310,6130,0,0,0,24,0,84,1391,1501,1524,488,83,0,14440,9664,1600,154,39,218
"2021","경기도","남",2290,0,"변동없음","아니오","비상장","제조업(10~34)","금속가공제품 제조업; 기계 및 가구 제외",361,311,54,152,117,32,171,117,29,0,0,0,0,0,0,255,220,30,257,215,23,210,155,17,20,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,67,13,0,0,0,9,7,1,0,0,0,10311,3072,8,570,4304,0,194,4417,65,17,27861,0,0,0,33644,0,0,5303,0,0,178612,68707,24946,9289,79541,65048,20954,198,10478,0,261,4601,321,522,75776,73871,2466,108775,3946,411095,359092,18321,2201,2721,19076
"2021","경기도","남",300,0,"변동없음","아니오","비상장","제조업(10~34)","기타 기계 및 장비 제조업",81,68,13,81,68,13,7,5,2,80,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,61,0,187,0,0,0,0,0,0,0,0,106,0,0,26575,3757,191,6029,10774,4328,4167,540,548,0,47,0,997,11,15766,11602,4128,12105,0,12031,14153,2860,939,478,1688
"2021","서울특별시","남",6431,0,"변동없음","아니오","비상장","부동산업(68)","부동산업",24,17,7,22,15,7,23,15,7,0,0,0,0,0,0,5,3,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,484,0,617,0,0,0,38,179,20,0,341,0,0,0,0,0,1,0,0,0,278105,25739,0,137038,8721,4352,3353,0,0,0,43,0,94,0,25693,5774,20275,233301,153,4196,0,3560,3728,2231,20432
"2021","경상남도","남",5393,0,"변동없음","아니오","비상장","도매 및 소매업(45~47)","자동차 및 부품 판매업",275,243,34,14,13,3,15,12,3,0,0,0,0,0,0,284,202,29,285,201,29,0,0,0,154,45,-120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,9,0,89,0,0,0,0,0,0,0,0,0,0,0,87514,53604,1555,143,12869,7404,937,0,0,0,110,0,71889,54,12137,1211,9670,77150,5146,12223,12006,10392,1997,450,12613
"2021","경상북도","남",3001,0,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",445,431,7,16,12,2,3,3,0,12,9,2,0,0,0,507,464,5,502,537,5,202,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26004,0,137,628,26,0,0,9514,5188,0,6808,0,0,0,0,0,0,8561,0,0,37211,7920,4909,983,184808,28006,6758,3681,312201,0,10,69157,11341,0,37840,29186,9693,422,0,66272,58748,8156,1613,1323,-3794
"2021","서울특별시","남",8041,0,"변동없음","예","비상장","정보통신업(58~63)","출판업",355,402,53,419,388,50,413,296,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,539,1599,880,0,0,0,6,0,0,0,542,0,245536,138909,2724,61041,13068,11738,1245,0,50,0,-3,64,5524,12746,35471,30403,7005,196269,0,125080,22341,28380,461,324,31029
"2021","경기도","남",1575,0,"변동없음","아니오","비상장","제조업(10~34)","자동차 및 트레일러 제조업",149,136,13,141,135,13,36,27,5,111,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,22,0,0,80,467,18,141,0,189,0,0,0,0,225,0,0,43329,17002,5950,2186,43379,15714,12357,0,6446,0,19,342,372,447,31590,23679,8123,13074,9741,68629,63459,13628,1204,773,-490
"2021","경기도","남",407,0,"변동없음","아니오","비상장","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",64,57,5,60,57,5,22,21,3,40,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,33,0,0,0,274,0,53,0,0,0,3,0,23,37,0,0,23011,10091,6256,483,6550,2024,3705,11,1088,0,116,0,395,73,6384,5863,564,15947,0,21153,12600,1215,118,162,2191
"2021","서울특별시","남",6084,0,"변동없음","아니오","비상장","정보통신업(58~63)","출판업",54,45,11,60,45,11,56,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,61,10,1036,0,0,0,1102,0,14,0,320,68,15324,4873,654,3953,2989,1085,1203,0,2,0,-2,0,404,9,525,1158,16,15791,0,13219,10282,5252,29,45,129
"2021","경기도","남",4675,0,"변동없음","아니오","코스닥","제조업(10~34)","전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",50,40,10,54,41,10,20,14,6,37,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941,4392,73,0,1058,0,11,0,186,2,2,0,0,0,0,0,28,0,30,0,41042,8743,7524,8851,12028,9656,678,24,2534,0,4,0,277,1,11157,10759,1351,34854,0,25222,22465,3342,117,2760,-1737
"2021","광주광역시","여",3001,0,"변동없음","아니오","비상장","건설업(41~42)","전문직별 공사업",214,197,25,187,163,24,53,43,8,0,0,0,118,106,15,62,41,7,62,44,7,45,55,6,0,0,0,0,0,0,81,47,10,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,103,71,9,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,0,1348,0,0,0,16711,15106,22,4392,399,0,0,0,1,0,110,0,2240,1,15266,12475,1947,2390,0,64301,55112,4562,792,525,-1220
