"가구구분코드","가구원수","취업인원수","노인가구여부","모자가구여부","맞벌이가구여부","일반가구여부","세대구분코드","배우자코드","가구주_성별코드","가구주_연령","가구주_학력코드","가구주_수학구분코드","가구주_취업여부","가구주_10차산업분류코드","가구주_7차직업분류코드","거처구분코드","자동차보유대수","입주형태코드","월세평가금액","전세보증금","월세사글세","주거용전용면적","주택소유유무","가중값","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가계지출_소비지출_식료품비주류음료구입비","가계지출_소비지출_주류담배구입비","가계지출_소비지출_의류신발구입비","가계지출_소비지출_주거수도광열비","가계지출_소비지출_가정용품가사서비스이용금액","가계지출_소비지출_보건제품구입비","가계지출_소비지출_교통비","가계지출_소비지출_통신비","가계지출_소비지출_오락문화비","가계지출_소비지출_교육비","가계지출_소비지출_음식숙박비","가계지출_소비지출_기타상품서비스이용금액","가계지출_비소비지출금액","도시읍면부구분코드"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",60,"대학교(3년제 이하)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",298,1988,440,17.2300210416075,"없음",1173.75326823008,"3분위","5분위","300~400만원 미만",5057756,3259613,319461,4133,112012,370684,85254,381516,369734,120943,134860,0,468473,228853,2578669,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",61,"대학교(4년제 이상)","졸업","취업","제조업","관리자","단독주택(다가구주택 포함)",2,"자기집",253,7,100123,98.9135567225264,"있음",1655.03657100829,"4분위","8분위","600~700만원 미만",9430960,8313579,220434,77159,167965,477734,667400,778527,1514923,97191,67453,510719,75862,285025,5008044,"도시"
"근로자외 가구",5,1,"아님","아님","아님","해당","3세대이상","있음(동거)","남자",69,"고등학교","졸업","비취업","기타,무직","기타,무직","다세대주택",0,"자기집",295,0,80063,103.019979870971,"있음",2649.36347269843,"1분위","1분위","100만원 미만",536331,461821,224313,1272,22959,46982,4573,76201,4820,11373,12904,24,0,7961,48412,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",63,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",797,0,145165,43.0699544618352,"있음",4474.6683124557,"2분위","3분위","200~300만원 미만",2604991,2352331,180275,32058,43045,189592,83248,115916,391719,260692,23622,0,560302,329961,338326,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",72,"초등학교","졸업","취업","보건업 및 사회복지사업","서비스 종사자","연립주택",0,"영구임대",354,2999,0,34.1981476999356,"없음",3076.03464384778,"3분위","5분위","300~400만원 미만",1575649,970254,265715,138971,35203,471184,37890,5946,44467,25432,7171,47,141216,192245,516578,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",31,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",0,"자기집",451,1,200314,50.5510366171601,"있음",237.563011777273,"5분위","10분위","700만원 이상",6445547,1817978,289853,57654,58108,195802,95244,293295,96437,45090,18691,0,643909,130881,1162628,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",33,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"전세",1748,500003,358,68.9504396494976,"없음",1125.6276942474,"4분위","7분위","500~600만원 미만",4279902,2889294,335298,24605,171156,145003,148461,49812,553156,137189,247236,49988,680138,264121,1536173,"도시"
"근로자가구",4,1,"해당","아님","아님","아님","2세대","없음","여자",63,"중학교","졸업","취업","제조업","사무 종사자","아 파 트",0,"자기집",524,0,320252,46.9621894986973,"있음",4685.44230712328,"3분위","6분위","400~500만원 미만",2242066,1871932,433256,57351,19671,182747,314458,180807,274015,100652,22778,63,184609,69886,739367,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",37,"대학교(4년제 이상)","중퇴","취업","사업시설관리 및 사업지원 및 임대 서비스업","사무 종사자","오피스텔",0,"자기집",608,0,179255,50.0961095026669,"있음",4046.42527343423,"4분위","7분위","500~600만원 미만",2098307,1056128,39963,0,7489,109686,0,147443,99674,33857,181136,45,131473,70241,990101,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",51,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",0,"전세",345,65005,0,65.7549732977757,"없음",1423.21924715905,"3분위","5분위","300~400만원 미만",2137236,1519066,319408,25768,43373,108226,74753,28618,162506,90711,8743,32,213775,131371,569455,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",36,"대학원(석사)","졸업","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",1,"전세",2002,374994,49,82.8274415369907,"없음",4081.13269297862,"4분위","8분위","600~700만원 미만",5772534,4565336,970291,29905,177492,288236,49241,249899,329086,157672,253931,358795,836400,409489,1967543,"도시"
"근로자가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",53,"고등학교","졸업","취업","국제 및 외국기관","서비스 종사자","아 파 트",2,"자기집",298,1,119717,75.7316621314148,"있음",1166.62373149348,"5분위","10분위","700만원 이상",6694681,5021386,834099,5587,236483,322019,142828,479415,508865,272144,384106,200030,591996,410867,1755034,"도시"
"근로자외 가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",49,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"자기집",356,1,109214,58.8752106742974,"있음",452.364355520814,"5분위","10분위","700만원 이상",7446021,6205740,527397,279032,328790,284774,42997,362793,141783,552123,164735,1470013,660135,357486,2361043,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",33,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"전세",1104,289993,189,58.1780462316122,"없음",5077.86699943481,"5분위","9분위","700만원 이상",5240000,3926570,668854,33820,172780,245412,114096,124350,338816,294704,436438,55038,829288,333409,1975433,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",26,"대학원(석사)","재학","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",0,"영구임대",310,999,104,23.1893622870256,"없음",2521.33116557136,"1분위","2분위","100~200만원 미만",1293310,1268618,53734,4736,142399,29043,16446,53718,44403,29869,64427,0,543096,99438,61072,"도시"
"근로자가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",52,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"자기집",552,1,359655,81.996574156613,"있음",2322.27358174842,"5분위","9분위","700만원 이상",4219229,2568128,316299,9929,168057,202126,41075,119535,283806,267988,279044,16638,529496,210041,826005,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",28,"대학교(3년제 이하)","졸업","취업","금융 및 보험업","사무 종사자","아 파 트",0,"자기집",900,4,259285,115.017887743006,"있음",5129.12797686056,"3분위","6분위","400~500만원 미만",2837250,1395468,179374,27440,155262,182856,31943,68123,135428,99456,54175,62,273836,55020,577445,"도시"
"근로자외 가구",3,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",58,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",2,"보증부 월세",284,1003,0,66.3994562126253,"없음",1647.72346018599,"4분위","8분위","600~700만원 미만",3015113,2768332,530937,64068,277420,494900,265,52632,463459,154072,67905,0,536709,209496,703012,"도시"
"근로자가구",4,1,"해당","아님","아님","아님","2세대","있음(동거)","남자",72,"중학교","졸업","취업","부동산업","단순노무 종사자","아 파 트",1,"자기집",782,0,150296,59.2984039172659,"있음",280.616690906923,"4분위","7분위","400~500만원 미만",2355908,2233717,404609,2209,193004,164408,11733,476945,189553,50784,282634,252623,358834,83264,425897,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",50,"고등학교","졸업","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",2,"보증부 월세",400,5007,0,23.7051986388396,"없음",1176.5303182619,"4분위","7분위","500~600만원 미만",11074265,10139297,164147,28,50352,459890,641981,0,7971458,83755,184756,33,550305,227453,583725,"도시"
"근로자외 가구",2,2,"해당","아님","해당","아님","1세대","있음(동거)","남자",69,"초등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",252,0,43113,117.234122903289,"있음",1048.95805267682,"3분위","5분위","300~400만원 미만",907973,1071425,324300,100,15269,187434,21064,301111,70925,372,301882,14,26045,80972,75066,"비도시"
"근로자외 가구",3,0,"아님","아님","아님","해당","2세대","있음(동거)","남자",62,"무학","무학(또는 해당없음)","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",223,5,60906,59.7652498056504,"있음",682.13695955448,"1분위","1분위","100만원 미만",2545549,2272215,192258,32322,146668,253667,64131,162954,103004,164143,18303,0,176023,261830,657650,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",71,"중학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","다세대주택",1,"자기집",316,4,235397,76.3544562259861,"있음",1294.94857969763,"2분위","3분위","200~300만원 미만",2324136,1791238,774349,2721,354,185055,149643,31767,61052,65698,162845,0,44484,123997,59739,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",30,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","전문가 및 관련 종사자","다세대주택",0,"보증부 월세",373,10001,0,26.0554381553903,"없음",805.694432853933,"2분위","4분위","300~400만원 미만",2229270,2000158,50485,32278,183547,420130,12087,7184,105632,38351,176363,73838,677468,86946,432412,"비도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",53,"대학교(4년제 이상)","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",0,"자기집",344,7,84634,75.2815499123728,"있음",1325.36076155099,"1분위","2분위","100~200만원 미만",435924,238614,122130,55463,9656,132566,23452,110274,5391,64538,10398,0,22931,0,219960,"비도시"
"근로자외 가구",2,2,"아님","아님","아님","해당","2세대","없음","남자",51,"고등학교","졸업","취업","협회 및 단체, 수리  및 기타 개인 서비스업","단순노무 종사자","다세대주택",1,"보증부 월세",309,998,476,54.9393625313082,"없음",880.240796731856,"4분위","8분위","600~700만원 미만",3192700,2083075,128151,74,33746,461064,43,18359,283033,105467,81053,13,544947,152839,1036072,"비도시"
"근로자외 가구",4,3,"아님","아님","해당","아님","2세대","있음(동거)","남자",51,"고등학교","졸업","취업","도매 및 소매업","판매 종사자","아 파 트",2,"자기집",1302,0,589974,83.6277712938258,"있음",4891.51026942011,"5분위","9분위","700만원 이상",3239707,2208079,288429,5917,201329,126818,65926,128368,298661,175173,37996,78300,596587,179563,968297,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",53,"중학교","졸업","취업","도매 및 소매업","단순노무 종사자","단독주택(다가구주택 포함)",1,"자기집",494,0,399929,108.105059081101,"있음",2233.30344049717,"1분위","2분위","100~200만원 미만",2676931,2340722,712965,19924,229029,117601,40456,67112,136052,97044,55247,164981,359127,323569,760461,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","있음(비동거)","남자",65,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",1,"자기집",603,3,210120,99.1765026418772,"있음",858.971650051434,"1분위","1분위","100만원 미만",1532382,1170664,352969,185784,37023,113746,15330,196118,68031,64000,18557,0,3066,175902,476994,"비도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",55,"고등학교","졸업","취업","제조업","기능원 및 관련기능 종사자","단독주택(다가구주택 포함)",1,"보증부 월세",297,19998,0,43.4749833472502,"없음",1932.66641350574,"2분위","4분위","300~400만원 미만",3389954,2898045,90301,182068,64661,285310,29024,354581,466295,89850,163958,118035,502928,87772,793894,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",31,"대학교(4년제 이상)","졸업","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","오피스텔",1,"전세",414,170001,770,81.1206847188292,"없음",1523.7539272467,"4분위","7분위","500~600만원 미만",3264038,2074896,198161,2812,291561,184145,144938,8094,202435,55122,71539,0,350418,231122,1228151,"도시"
"근로자가구",3,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",50,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"영구임대",421,26639,0,38.5360004639867,"없음",1115.47402767302,"2분위","4분위","200~300만원 미만",3102112,2838237,356525,137674,14458,563780,22753,146170,172529,298408,188859,3,559385,246919,695353,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","없음","여자",29,"대학교(4년제 이상)","졸업","취업","보건업 및 사회복지사업","사무 종사자","다세대주택",0,"전세",676,167999,286,55.5807850557723,"없음",4181.76075353874,"2분위","4분위","300~400만원 미만",4180302,2556936,247200,89380,344208,164719,239744,574045,134370,83697,235773,57,270733,237573,1373117,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",49,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"자기집",699,0,280597,56.5669240195305,"있음",1389.83604116992,"3분위","6분위","400~500만원 미만",3062709,2617883,503402,3856,473639,158076,162596,101617,135898,97385,63487,31,447683,224563,509514,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",62,"고등학교","졸업","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"자기집",449,5,70209,71.7806992036163,"있음",281.225844665487,"5분위","10분위","700만원 이상",996731,958532,315697,25,17035,57877,7344,52332,70106,86569,13363,31,267073,150733,401416,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","여자",51,"대학교(3년제 이하)","졸업","취업","도매 및 소매업","단순노무 종사자","아 파 트",1,"자기집",1507,0,900145,79.0578548136351,"있음",602.955315482033,"5분위","9분위","700만원 이상",4237245,2623495,565147,1638,240283,193951,140390,332538,343657,77482,183282,8,527397,104979,989473,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",33,"대학교(4년제 이상)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",1,"보증부 월세",155,13356,307,45.932832969314,"없음",1150.75103263615,"5분위","9분위","700만원 이상",8273835,5446524,163330,38320,119688,232362,205275,292436,96683,146346,407412,0,692479,253064,3102352,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",79,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",1203,0,329932,117.444204389158,"있음",315.378817813706,"2분위","3분위","200~300만원 미만",2995637,2923215,778454,2991,3101,112917,257320,2352917,101767,26238,25853,0,218001,139029,558756,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",57,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",604,1,159926,81.6609615792718,"있음",1934.57096671928,"1분위","2분위","100~200만원 미만",1123361,1071435,503430,5378,9096,158965,59596,23820,29549,2649,8917,0,178107,30562,206439,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",47,"고등학교","졸업","취업","부동산업","판매 종사자","아 파 트",0,"사택",396,6004,701,78.038304071811,"없음",1069.12850811844,"1분위","2분위","100~200만원 미만",1186405,668626,51231,49381,24689,255517,94,1515,13658,94597,10681,0,130203,41402,426706,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",43,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",1,"자기집",1000,0,499824,60.4241579489512,"있음",3905.80224145597,"2분위","4분위","300~400만원 미만",2857368,2124998,187594,0,65383,198372,131375,123886,283220,265863,74824,216712,220942,224450,974482,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","있음(비동거)","남자",71,"중학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"보증부 월세",901,150006,0,115.510888501101,"없음",876.614274325298,"1분위","1분위","100~200만원 미만",772183,716243,64027,4164,10566,184810,10987,16728,18496,35542,15372,0,12349,17516,16854,"도시"
"근로자가구",3,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",45,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","사무 종사자","아 파 트",1,"자기집",619,0,247479,59.3248580669209,"있음",4754.10466771765,"4분위","8분위","700만원 이상",6153961,5501918,581858,24154,282752,177907,154941,229016,271572,334093,274629,98253,575334,542861,1744245,"도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","있음(비동거)","남자",60,"대학교(4년제 이상)","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"보증금 없는 월세",285,0,105,49.7695703166348,"있음",995.739300868198,"3분위","5분위","300~400만원 미만",3222338,2560115,98943,179770,79844,370925,168278,152647,859019,37705,245353,24,531848,361468,522258,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",63,"초등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",1,"전세",871,260005,355,79.2934214833274,"없음",242.985185393032,"4분위","8분위","500~600만원 미만",2073011,1816693,883028,1260,37417,202575,354737,155377,124603,50553,5227,0,126725,85371,354077,"도시"
"근로자외 가구",2,0,"아님","아님","아님","해당","2세대","없음","남자",67,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"전세",450,94599,566,59.083341541139,"없음",434.383311474291,"1분위","2분위","100~200만원 미만",817675,708197,202268,35421,9245,129451,61723,30547,13382,41599,16651,0,96487,24419,108179,"비도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",80,"초등학교","졸업","비취업","기타,무직","기타,무직","연립주택",0,"자기집",354,3,60138,49.9398136068078,"있음",834.777755099933,"1분위","1분위","100만원 미만",959290,804417,232681,27329,0,155311,34213,220613,948,9184,10789,0,96685,50459,202747,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","남자",70,"초등학교","졸업","취업","사업시설관리 및 사업지원 및 임대 서비스업","단순노무 종사자","다세대주택",2,"전세",300,79997,78,80.9939572018951,"있음",4457.63180140221,"2분위","4분위","300~400만원 미만",2641927,2051280,527530,148,88457,99050,95818,955737,312842,136034,22823,4,127734,196444,589697,"도시"
"근로자외 가구",1,0,"해당","아님","아님","아님","1세대","없음","여자",73,"초등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",2184,0,749848,50.994921061911,"있음",5298.79010633923,"1분위","1분위","100만원 미만",607723,382480,200504,8837,10243,84313,458,71459,20427,19752,23833,34,98942,32304,39752,"도시"
"근로자외 가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",63,"초등학교","졸업","취업","전문, 과학 및 기술 서비스업","전문가 및 관련 종사자","단독주택(다가구주택 포함)",1,"무상주택",749,0,0,91.9847420991745,"없음",217.643309797743,"4분위","8분위","700만원 이상",4742949,4248620,438924,28223,176976,837336,334305,26592,413114,73892,102323,200071,626723,339043,673897,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","2세대","없음","여자",57,"고등학교","중퇴","취업","숙박 및 음식점업","서비스 종사자","단독주택(다가구주택 포함)",1,"자기집",601,4,150251,111.737030257419,"있음",747.363635118209,"2분위","4분위","300~400만원 미만",3214364,2253844,396252,5420,285941,264730,311157,417369,78296,347646,72795,272491,136345,72459,659874,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"대학교(4년제 이상)","졸업","취업","정보통신업","사무 종사자","오피스텔",1,"자기집",1159,4,499215,96.343004227629,"있음",949.621032634187,"5분위","9분위","700만원 이상",6075771,4429415,437674,3300,249229,556728,106093,160767,275145,115861,120275,1331653,347398,348497,1665177,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",31,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","단독주택(다가구주택 포함)",1,"전세",348,69996,522,33.0491528471071,"없음",427.020541543561,"3분위","5분위","300~400만원 미만",2974641,1582937,146509,41,36144,74423,47850,64743,381412,69896,52100,0,802287,61970,421169,"도시"
"근로자외 가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",63,"대학교(4년제 이상)","졸업","취업","도매 및 소매업","판매 종사자","단독주택(다가구주택 포함)",2,"자기집",552,1,230605,132.241310131181,"있음",1071.90205855264,"5분위","10분위","700만원 이상",4701750,4348794,1390919,153062,371155,109809,43384,620157,439455,91516,1660776,0,741706,435554,755261,"도시"
"근로자외 가구",1,1,"아님","아님","아님","해당","1세대","없음","남자",62,"대학교(4년제 이상)","중퇴","취업","농업, 임업 및 어업","농림어업숙련 종사자","단독주택(다가구주택 포함)",1,"무상주택",505,0,0,65.6969983360498,"있음",2856.49975940671,"1분위","2분위","100~200만원 미만",1242226,1360126,356008,13516,91649,620514,987,141916,74069,28593,89977,42,110910,64858,136681,"비도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",35,"대학교(4년제 이상)","졸업","취업","제조업","전문가 및 관련 종사자","아 파 트",2,"자기집",729,2,750559,84.4432535228675,"있음",660.173942254559,"3분위","6분위","400~500만원 미만",3893850,2625437,412095,7608,226194,153645,149199,85997,491693,103620,332307,58,534095,360601,904005,"도시"
"근로자가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",50,"대학교(4년제 이상)","중퇴","취업","제조업","사무 종사자","아 파 트",1,"자기집",748,3,269799,133.775184993099,"있음",3037.47585885173,"3분위","6분위","400~500만원 미만",5731296,3965039,667045,30056,178355,322211,110811,28547,279954,60732,313579,603566,713313,307482,355172,"도시"
"근로자가구",3,2,"아님","아님","아님","해당","2세대","있음(동거)","남자",67,"고등학교","졸업","취업","교육 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",698,0,149826,46.3190821590654,"있음",4747.56020452796,"2분위","4분위","300~400만원 미만",2298679,2036834,578436,202358,16916,265619,23839,119479,116628,73092,111841,13322,412721,94103,674102,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",59,"대학교(4년제 이상)","졸업","취업","건설업","전문가 및 관련 종사자","아 파 트",1,"전세",1001,260003,601,84.1815110028992,"없음",3428.03286567114,"5분위","9분위","700만원 이상",6880250,4351311,888934,38419,93215,182221,298285,201512,859755,152302,378438,0,479024,118199,1811067,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",71,"중학교","졸업","비취업","기타,무직","기타,무직","아 파 트",1,"자기집",281,0,85029,59.9740040759195,"있음",802.909923992941,"1분위","2분위","100~200만원 미만",1426644,1394944,475590,1376,15642,145754,48995,607007,133509,56400,42412,41,85907,30762,95040,"도시"
"근로자가구",2,2,"아님","아님","해당","아님","1세대","있음(동거)","남자",54,"대학교(3년제 이하)","졸업","취업","건설업","전문가 및 관련 종사자","아 파 트",2,"자기집",901,0,250426,84.9835727328117,"있음",1229.05569901762,"5분위","10분위","700만원 이상",5647439,4548807,247006,0,456295,298961,169225,520519,210923,110138,221831,0,501801,505005,1992326,"도시"
"근로자가구",2,1,"아님","아님","아님","해당","1세대","있음(동거)","남자",35,"대학원(석사)","수료","취업","교육 서비스업","전문가 및 관련 종사자","아 파 트",2,"자기집",1155,4,149626,104.860348274379,"있음",1946.12221918057,"5분위","10분위","700만원 이상",6431512,3096004,349754,0,155177,315302,208684,302873,337526,99764,69274,0,204013,490533,3337337,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","여자",62,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"자기집",1500,1,649917,84.5859771898204,"있음",3460.67417419687,"2분위","3분위","200~300만원 미만",1931555,1791078,736783,1766,50679,212906,52387,712676,86682,39782,53758,182363,195022,42327,751864,"도시"
"근로자외 가구",4,2,"아님","아님","해당","아님","2세대","있음(동거)","남자",48,"대학교(3년제 이하)","졸업","취업","제조업","장치,기계조작 및 조립 종사자","아 파 트",2,"자기집",702,6,499774,85.2088616179844,"있음",906.417079318704,"5분위","9분위","700만원 이상",3434503,2794779,376722,44929,243910,221533,44798,114023,228598,168699,76036,143886,370638,183763,839832,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",75,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"무상주택",874,0,353,72.9428411115416,"없음",841.811153407502,"3분위","6분위","400~500만원 미만",4292970,2772706,459440,31,366594,963352,948169,23260,11989,61490,281594,12698,20236,113714,284692,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","남자",85,"무학","무학(또는 해당없음)","취업","교육 서비스업","단순노무 종사자","단독주택(다가구주택 포함)",0,"자기집",401,5,69578,65.8043166558402,"있음",1789.9236830408,"2분위","4분위","300~400만원 미만",2264337,1752095,161309,215,44896,161841,317056,650761,6144,48058,10047,66,120,64193,236148,"도시"
"근로자가구",4,1,"아님","아님","아님","해당","2세대","있음(동거)","남자",47,"고등학교","졸업","취업","건설업","기능원 및 관련기능 종사자","아 파 트",2,"자기집",801,0,150110,84.6201198228056,"있음",561.492260370842,"4분위","8분위","600~700만원 미만",8520107,6136796,891532,58507,75310,1304055,60972,73225,209960,107597,463123,548286,818009,226278,995576,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","있음(비동거)","여자",64,"고등학교","졸업","비취업","기타,무직","기타,무직","아 파 트",0,"보증부 월세",268,9498,0,38.3837252980731,"있음",1741.52222615779,"1분위","2분위","100~200만원 미만",582200,554818,77532,308,147,130182,90945,130464,9709,42716,35088,55,17522,26091,104718,"도시"
"근로자외 가구",1,0,"아님","아님","아님","해당","1세대","없음","남자",28,"대학교(4년제 이상)","졸업","비취업","기타,무직","기타,무직","오피스텔",0,"무상주택",552,0,324,32.7416045599933,"없음",369.361593775639,"1분위","2분위","100~200만원 미만",1277014,1151147,68293,32,79719,667183,6230,5047,34180,21537,29920,12,306459,100940,0,"도시"
"근로자가구",1,1,"해당","아님","아님","아님","1세대","없음","여자",82,"무학","무학(또는 해당없음)","취업","공공행정, 국방 및 사회보장 행정","서비스 종사자","단독주택(다가구주택 포함)",0,"전세",233,50001,147,23.2288399213542,"없음",949.99253588219,"1분위","1분위","100~200만원 미만",439346,151495,84033,5298,39530,37974,16292,59923,24232,16868,8055,0,38275,37701,43610,"도시"
"근로자외 가구",2,0,"해당","아님","아님","아님","1세대","있음(동거)","남자",73,"고등학교","졸업","비취업","기타,무직","기타,무직","단독주택(다가구주택 포함)",0,"자기집",428,0,175178,58.5649341967786,"있음",1187.71149114293,"2분위","3분위","200~300만원 미만",1385063,914519,284297,8736,71387,78694,4882,71599,30398,1678,51943,0,61284,7339,0,"비도시"
"근로자가구",1,1,"아님","아님","아님","해당","1세대","없음","여자",30,"대학교(4년제 이상)","졸업","취업","제조업","사무 종사자","오피스텔",0,"전세",498,99996,451,56.8698234887198,"없음",1479.87514596039,"3분위","5분위","400~500만원 미만",1483371,995201,190436,142,78464,69799,9275,52971,79650,52952,81168,0,292792,48223,447234,"도시"
